名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
渤公岛生态公园,江苏,无锡,无锡,0510,85125772,蠡园/太湖景区,环湖大渲桥南侧蠡湖新城内,景点,公园/广场,120.23127,31.539137
河埒休闲广场,江苏,无锡,无锡,0510,,河埒口,河埒街道梁溪路与青祁路交叉口西50米（博物馆对面）,景点,公园/广场,120.26683,31.563972
江南兰苑,江苏,无锡,无锡,0510,85558044,蠡园/太湖景区,鼋头渚风景区广福寺下的齐眉路中,景点,植物园,120.221394,31.526054
钱钟书故居,江苏,无锡,无锡,0510,82712336,五爱路,健康路新街巷30-1号（近新街巷）,景点,纪念馆,120.298096,31.572416
友好园,江苏,无锡,无锡,0510,,清扬路,太湖大道金匮桥堍,景点,更多景点/周边游,120.302971,31.547798
南禅寺,江苏,无锡,无锡,0510,82825051,南禅寺/阳春巷,南禅寺街道向阳路32号,景点,宗教,120.309982,31.565638
崇安寺,江苏,无锡,无锡,0510,82303390,崇安寺,中山路308号,景点,宗教,120.30127,31.578079
张闻天旧居,江苏,无锡,无锡,0510,82758567,西水东/体育公园,汤巷45号,景点,纪念馆,120.297768,31.569384
华蘅芳故居,江苏,无锡,无锡,0510,,荡口古镇风景区,鹅湖镇仓河北街80号,景点,名人故居,120.551781,31.525482
徐霞客故居,江苏,无锡,江阴,0510,86523903,霞客镇马镇社区,湖庄新路中国徐霞客旅游博览园旁,景点,名人故居,120.323006,31.709812
刘氏兄弟故居,江苏,无锡,江阴,0510,86891785,中山公园,澄江街道西横街49号,景点,纪念馆,120.263062,31.903929
王昆仑故居,江苏,无锡,无锡,0510,81889800,蠡园/太湖景区,鼋头渚公园内,景点,纪念馆,120.219917,31.523771
薛汇东住宅,江苏,无锡,无锡,0510,,中山路/恒隆广场,前西溪1-2号,景点,现代建筑,120.296341,31.571978
张中丞庙,江苏,无锡,无锡,0510,,锡惠路,绣嶂街60号附近,景点,宗教,120.274237,31.580107
留耕草堂,江苏,无锡,无锡,0510,83333833,锡惠路,惠山古镇上河塘13号,景点,历史建筑,120.27198,31.580828
黄埠墩,江苏,无锡,无锡,0510,,青石路/运河公园,运河公园A区音乐厅游客中心,景点,自然风光,120.282974,31.589769
无锡博物院,江苏,无锡,无锡,0510,85727600;85727500,茂业天地/太湖广场,太湖广场南侧钟书路100号,景点,博物馆,120.305977,31.549761
无锡中国民族工商业博物馆,江苏,无锡,无锡,0510,82728663,西水东/体育公园,振新路415号,景点,博物馆,120.293541,31.569757
得一堂民间艺术博物馆,江苏,无锡,无锡,0510,82822222,南禅寺/阳春巷,向阳路32号南禅寺商城30号南禅寺书城110-26号,景点,博物馆,120.309372,31.56558
龙背山森林公园,江苏,无锡,宜兴,0510,87965909;87972106,人民南路/森林公园,宜城镇人民南路南端,景点,森林公园,119.815247,31.326914
陶祖圣境风景区,江苏,无锡,宜兴,0510,87470481,竹海/陶祖圣境,湖滏镇竹海村,景点,自然风光,119.729027,31.185175
团氿风景区,江苏,无锡,宜兴,0510,87072336,宜兴市其他,宜城氿南路1号,景点,自然风光,119.799118,31.368179
龙池山,江苏,无锡,宜兴,0510,87345110;87348662,张渚,张渚镇省庄村,景点,自然风光,119.698036,31.216028
宜园,江苏,无锡,宜兴,0510,87072336,环科园/城铁站,宜城镇氿南路1号,景点,城市公园,119.79731,31.366138
十八湾风光带,江苏,无锡,无锡,0510,,胡埭,胡埭镇东起渔港口（西至闾江口）,景点,自然风光,120.173691,31.538513
兴国园,江苏,无锡,江阴,0510,,中山公园,中山南路58号,景点,公园/广场,120.26548,31.902493
惠山古镇景区,江苏,无锡,无锡,0510,83333833,锡惠路,宝善街18号,景点,古村古镇,120.275024,31.579498
渔父岛生态园,江苏,无锡,无锡,0510,85125772,蠡园/太湖景区,蠡湖街道环湖路789号,景点,动植物园,120.241066,31.529989
蠡湖大桥公园,江苏,无锡,无锡,0510,85125772,蠡园/太湖景区,金城西路601号,景点,公园/广场,120.272209,31.518793
蠡湖中央公园,江苏,无锡,无锡,0510,85125772,蠡园/太湖景区,双虹路151号,景点,公园/广场,120.248344,31.521338
长广溪湿地公园,江苏,无锡,无锡,0510,,长广溪公园,金石路325号,景点,公园/广场,120.261726,31.490362
紫砂艺术博览苑,江苏,无锡,无锡,0510,85558885,蠡园/太湖景区,山水西路38号,景点,博物馆,120.247833,31.499823
朱丹紫砂艺术馆,江苏,无锡,宜兴,0510,87401704;138****4500,丁蜀,丁山公园路东手顺伟花园C区10号楼101-105号,景点,美术馆,119.851196,31.249014
净慧寺,江苏,无锡,无锡,0510,,蠡园/太湖景区,太湖国际科技园新安街道新安社区,景点,宗教,120.372604,31.469875
二泉书院,江苏,无锡,无锡,0510,83333833,锡惠路,惠山直街53-1号锡惠公园内惠山听松坊53号,景点,历史建筑,120.270348,31.580126
君山寺,江苏,无锡,江阴,0510,,君山公园,澄江街道君山路168号,景点,宗教,120.259933,31.918268
周培源故居,江苏,无锡,宜兴,0510,,宜兴市其他,后村154号,景点,纪念馆,119.943604,31.426123
新城中央公园,江苏,无锡,无锡,0510,,新之城广场,江华路158号,景点,公园/广场,120.366089,31.562569
金海澜温泉,江苏,无锡,无锡,0510,83727128,山北,盛岸西路2号,景点,温泉,120.250141,31.602421
华孝子祠,江苏,无锡,无锡,0510,83333833,锡惠路,惠山直街53-1号锡惠公园内,景点,宗教,120.270348,31.579475
崇安寺步行街,江苏,无锡,无锡,0510,82737810,崇安寺,"崇安寺街道中山路与县前街路口（崇安寺一期,大东方百货对面）",景点,步行街,120.301437,31.578058
无锡县图书馆旧址,江苏,无锡,无锡,0510,82722806,中山路/恒隆广场,崇安寺步行街二泉广场,景点,纪念馆,120.301735,31.577415
唐城,江苏,无锡,无锡,0510,85552687;85558600,蠡园/太湖景区,山水东路宝界山庄旁,景点,影视基地,120.244191,31.505492
灵谷洞风景区,江苏,无锡,宜兴,0510,87470468,宜兴市其他,张灵墓公路阳羡茶场,景点,自然风光,119.74527,31.221333
太湖广场,江苏,无锡,无锡,0510,,清扬路,清名桥街道钟书路100号,景点,广场,120.305138,31.550941
无锡古运河游船,江苏,无锡,无锡,0510,82827975;85736037,南禅寺/阳春巷,永乐路与南长街交界处,景点,河道观光,120.307945,31.566109
张氏嘉乐堂,江苏,无锡,无锡,0510,,南长街/阳春巷,南长街252号,景点,历史建筑,120.312813,31.560398
无锡窑群遗址博物馆,江苏,无锡,无锡,0510,,清扬路,大窑路27号,景点,博物馆,120.319214,31.554829
南水仙庙,江苏,无锡,无锡,0510,,清扬路,南长街598号,景点,宗教,120.321716,31.551693
备马圩健康主题公园,江苏,无锡,宜兴,0510,,太滆路,宜城街道茶东新村583号车库,景点,公园/广场,119.826859,31.359152
吼山森林公园,江苏,无锡,无锡,0510,,查桥,查桥东路,景点,森林公园,120.436653,31.605402
丁蜀龙溪公园,江苏,无锡,宜兴,0510,87404603,丁蜀,公园路77号,景点,公园/广场,119.839317,31.249908
凤翔公园,江苏,无锡,无锡,0510,,新吴区,312国道西汀桥堍,景点,公园/广场,120.386627,31.518997
惠山国家森林公园,江苏,无锡,无锡,0510,85513414,惠山风景区,钱荣路115号,景点,森林公园,120.247765,31.579315
世纪公园,江苏,无锡,江阴,0510,,祝塘镇,镇北路,景点,公园/广场,120.410995,31.773148
市民公园,江苏,无锡,无锡,0510,,坊前,江溪街道锡甘西路26号附近,景点,公园/广场,120.383286,31.559677
水浮地公园,江苏,无锡,宜兴,0510,,解放路,解放东路杏花新村对面,景点,公园/广场,119.830414,31.361017
松珍公园,江苏,无锡,无锡,0510,,安镇,安镇街道安国路8号,景点,公园/广场,120.473129,31.609325
宜兴体育公园,江苏,无锡,宜兴,0510,82708711,太滆路,公园路与通贞观西路交叉口西南150米,景点,公园/广场,119.81385,31.361387
天鹤公园,江苏,无锡,江阴,0510,,朝阳关,人民东路与绮山路交口天鹤公园,景点,公园/广场,120.286789,31.898624
文昌公园,江苏,无锡,无锡,0510,,玉祁,玉祁镇堰玉路104号,景点,公园/广场,120.18824,31.710424
五星公园,江苏,无锡,江阴,0510,,西郊,文富北路与通惠路交口南60米,景点,公园/广场,120.243004,31.906143
西塘广惠公园,江苏,无锡,无锡,0510,,前洲,西塘南路,景点,公园/广场,120.200188,31.681538
胥湖公园,江苏,无锡,江阴,0510,,顾山镇,环镇路2号,景点,公园/广场,120.550674,31.775528
羊尖人民公园,江苏,无锡,无锡,0510,,羊尖,育才北路与通羊路交叉口东150米,景点,城市公园,120.553268,31.622505
友谊林公园,江苏,无锡,无锡,0510,,旺庄,长江路9号,景点,公园/广场,120.361969,31.539156
镇中公园,江苏,无锡,无锡,0510,,洛社,洛社镇人民中路,景点,公园/广场,120.189331,31.644411
良晨家具广场,江苏,无锡,江阴,0510,,天鹤/文定小区,澄江街道河北街188号,景点,公园/广场,120.285812,31.902555
苍山寺,江苏,无锡,江阴,0510,,利港镇,西石桥苍登4组,景点,宗教,120.104172,31.887497
大水潭景区,江苏,无锡,宜兴,0510,,丁蜀,紫砂路与蠡蜀路交叉口西南角,景点,自然风光,119.847969,31.259169
斗山农业生态园,江苏,无锡,无锡,0510,83800828,八士,锡北镇斗山茶新路,景点,植物园,120.409714,31.687651
福胜寺,江苏,无锡,宜兴,0510,,宜兴市其他,福胜禅寺,景点,宗教,119.974709,31.450935
伽蓝寺,江苏,无锡,无锡,0510,,万象城/金城湾,锡南路伽蓝寺,景点,宗教,120.29895,31.515978
海澜集团工业旅游景区,江苏,无锡,江阴,0510,86123777,新桥镇,海澜工业园海澜大酒店,景点,更多景点/周边游,120.505989,31.809235
鸿山景区云龙洞,江苏,无锡,无锡,0510,,梅村古镇/高新开发区,泰伯东路与西新路交叉口北100米,景点,自然风光,120.487762,31.549142
胶山古寺,江苏,无锡,无锡,0510,88784691,张泾,安镇街道泾安路,景点,宗教,120.458885,31.625938
陆定一祖居,江苏,无锡,无锡,0510,,西漳,堰桥西漳陈家桥老陆巷4号,景点,纪念馆,120.29377,31.642813
青龙寺,江苏,无锡,江阴,0510,,长泾镇,人民路172号,景点,宗教,120.47834,31.748846
神龙生态园,江苏,无锡,江阴,0510,,新桥镇,新民路北50米东环路8号,景点,动植物园,120.500755,31.785051
天下第一祖庭,江苏,无锡,宜兴,0510,87470577,竹海/陶祖圣境,X201与磐山路交叉路口往西约200米,景点,更多景点/周边游,119.740356,31.189575
五灵寺,江苏,无锡,江阴,0510,,南闸,寨里149号,景点,宗教,120.234756,31.844051
佳乐旅行社,江苏,无锡,无锡,0510,137****9890,东亭,华夏中路9号,景点,旅行社,120.3563,31.591089
江南国际旅行社,江苏,无锡,无锡,0510,,蠡园/太湖景区,亮坝上9号,景点,旅行社,120.315674,31.47842
快乐假期旅行社,江苏,无锡,江阴,0510,86800003;86800006,朝阳公园,朝阳路93号,景点,旅行社,120.28167,31.91262
无锡锡惠职工旅行社,江苏,无锡,无锡,0510,139****0499,火车站,通江街道兴源中路2-3号（近火车站）,景点,旅行社,120.31102,31.579809
天天游旅行社,江苏,无锡,无锡,0510,186****6868,火车站,火车站广场50-5号（中旅格林豪泰大酒店西侧）,景点,旅行社,120.305453,31.585143
宝壶斋茶具博物馆,江苏,无锡,江阴,0510,86800001,君山公园,澄江西路152号,景点,博物馆,120.267464,31.916521
坊前基督教堂,江苏,无锡,无锡,0510,,坊前,坊前春建村西街十四号,景点,宗教,120.38488,31.553917
福慧寺,江苏,无锡,无锡,0510,88600307,张泾,东青路与环镇路交叉口西150米,景点,宗教,120.476372,31.666662
革命陈列馆,江苏,无锡,宜兴,0510,,人民南路/森林公园,龙潭西路,景点,陈列馆,119.817681,31.340177
缪荃孙纪念馆,江苏,无锡,江阴,0510,,申港街道,镇澄路1666号,景点,纪念馆,120.144882,31.887264
尹瘦石艺术馆,江苏,无锡,宜兴,0510,,太滆路,宜城镇公园路1号,景点,美术馆,119.813583,31.362949
天然池温泉,江苏,无锡,无锡,0510,85613999,梅村古镇/高新开发区,梅村梅里古都吴音水岸303,景点,温泉,120.438718,31.540259
无锡动物园·太湖欢乐园,江苏,无锡,无锡,0510,85528288,太湖学院,钱荣路99号（近太湖学院）,景点,动物园,120.233673,31.580524
何振梁与奥林匹克陈列馆,江苏,无锡,无锡,0510,82801911,五爱广场,运河东路运河公园A区20号,景点,博物馆,120.28476,31.585655
怀海义庄,江苏,无锡,无锡,0510,88587530,荡口古镇风景区,鸿山街道七房桥大队七房桥村,景点,历史建筑,120.513252,31.520189
锡山甘露寺,江苏,无锡,无锡,0510,88755295,锡山区,鹅湖镇月溪路一号,景点,宗教,120.578675,31.536175
王选事迹陈列馆,江苏,无锡,无锡,0510,82723601,东门/东林书院,解放东路867-1号,景点,陈列馆,120.308029,31.576214
希尔顿曾经堂艺术馆,江苏,无锡,无锡,0510,81818888,欧陆风情广场,高浪路19号希尔顿逸林酒店1层,景点,美术馆,120.386391,31.529011
大成巷步行街,江苏,无锡,无锡,0510,,中山路/恒隆广场,大成巷,景点,步行街,120.296494,31.578253
百事通旅行社,江苏,无锡,无锡,0510,83130799,清扬路,永和路18号凯燕环球中心2518室,景点,旅行社,120.300039,31.55144
爱琴海农业观光园,江苏,无锡,宜兴,0510,87195086,环科园/城铁站,现代农业示范园内,景点,动植物园,119.79982,31.356482
水上夜游,江苏,无锡,无锡,0510,82823359,南禅寺/阳春巷,清名桥古运河景区内,景点,城市观光,120.311234,31.562202
雅圣灵芝园,江苏,无锡,江阴,0510,,祝塘镇,祝文路98号,景点,植物园,120.42569,31.740846
江阴市博物馆,江苏,无锡,江阴,0510,86862662,朝阳公园,文化路与凤凰路交口东北角,景点,博物馆,120.29673,31.9205
太湖佳绝处,江苏,无锡,无锡,0510,96889688,蠡园/太湖景区,鼋头渚景区内,景点,自然风光,120.227043,31.525007
悟空寺,江苏,无锡,江阴,0510,86910518;86910523,霞客镇璜塘社区,慈航大道1号,景点,宗教,120.302571,31.757501
阿房宫,江苏,无锡,无锡,0510,,钱桥,钱桥大街459号,景点,历史建筑,120.212418,31.601791
滨江要塞旅游区,江苏,无锡,江阴,0510,86851868;86851598,黄山湖公园,澄江街道公园路88号,景点,自然风光,120.277351,31.92613
曹颖甫故居,江苏,无锡,江阴,0510,86882800;86892135,中山公园,司马街20号,景点,名人故居,120.268768,31.907274
朝阳寺,江苏,无锡,无锡,0510,88272073,高新开发区,春华路21号,景点,宗教,120.375282,31.567274
东坡书院,江苏,无锡,宜兴,0510,87436290,丁蜀,西蜀镇东坡东路,景点,历史建筑,119.865921,31.266226
过郡马祠,江苏,无锡,无锡,0510,83707864,锡惠路,惠山直街2号,景点,宗教,120.271629,31.579807
江阴基督教堂,江苏,无锡,江阴,0510,,朝阳关,河北街255号,景点,宗教,120.2873,31.903879
龙寺生态园,江苏,无锡,无锡,0510,188****1166,蠡园/太湖景区,雪浪街道盘龙路1号,景点,动植物园,120.231201,31.443388
牛犊山公园,江苏,无锡,宜兴,0510,86888988,张渚,张渚镇人民北路北首,景点,公园/广场,119.63446,31.273405
秦古柳故居,江苏,无锡,无锡,0510,,中山路/恒隆广场,崇宁路88号,景点,纪念馆,120.303078,31.574314
清真寺,江苏,无锡,无锡,0510,82730509,西水东/体育公园,解放南路586号,景点,宗教,120.295891,31.56962
双象园,江苏,无锡,无锡,0510,,新吴区,德育路与锡宅路交叉口东南150米,景点,公园/广场,120.495043,31.481709
太平天国辅王府,江苏,无锡,宜兴,0510,87903528,东山/宜兴电大,近郊通贞观东路59号,景点,历史建筑,119.817802,31.361343
锡南烈士陵园,江苏,无锡,无锡,0510,,蠡园/太湖景区,盘龙路,景点,烈士陵园,120.257462,31.44315
阳山生态桃源,江苏,无锡,无锡,0510,,阳山,白凤路9号,景点,动植物园,120.122154,31.590527
宜兴徐悲鸿纪念馆,江苏,无锡,宜兴,0510,87917536,保利大剧院及周边,宜城街道解放东路386号文化活动中心宜兴市美术馆6层,景点,纪念馆,119.852623,31.357634
宜兴窑址,江苏,无锡,宜兴,0510,,太滆路,解放西路33号,景点,古代遗迹,119.817444,31.366152
文渊坊,江苏,无锡,无锡,0510,,中山路/恒隆广场,崇安寺街道崇宁路112号（近上书房）,景点,人文古迹,120.30188,31.574846
玉泉公园,江苏,无锡,无锡,0510,,山北,新兴路,景点,公园/广场,120.239868,31.605816
阳山温泉中心,江苏,无锡,无锡,0510,,阳山,阳山镇陆中南路121号,景点,温泉,120.091962,31.562861
北京途牛国际旅行社有限公司,江苏,无锡,无锡,0510,81189192,中山路/恒隆广场,中山路中山路343号东方广场A座20楼,景点,旅行社,120.299416,31.576956
永安公园,江苏,无锡,江阴,0510,,夏港街道,临港街道新长江路,景点,公园/广场,120.208923,31.900146
祇陀寺,江苏,无锡,无锡,0510,88318555,东亭,通云路祇陀寺,景点,宗教,120.384705,31.598312
阿炳之墓,江苏,无锡,无锡,0510,,锡惠路,惠山直街53-1号锡惠公园内,景点,古代遗迹,120.270607,31.577534
海外旅行社,江苏,无锡,无锡,0510,85476661,清扬路,永乐路89号水利大厦408室,景点,旅行社,120.309258,31.56101
康辉旅游广场,江苏,无锡,无锡,0510,85889191,河埒口,梁清路118号华邸国际大厦A座8层,景点,旅行社,120.276199,31.561319
梁鸿国家湿地公园,江苏,无锡,无锡,0510,88580732,荡口古镇风景区,鸿山街道梁鸿村占桥80号,景点,自然保护区,120.529343,31.488222
水秀旅行社,江苏,无锡,无锡,0510,82359444,广瑞街道,锡沪西路999号现代之星327号,景点,旅行社,120.313494,31.589874
中华赏石园,江苏,无锡,无锡,0510,88586289,荡口古镇风景区,飞凤路202号,景点,园林,120.50824,31.502495
无锡书画博物馆,江苏,无锡,无锡,0510,,五爱广场,运河公园23号,景点,博物馆,120.285835,31.586817
无锡影都,江苏,无锡,无锡,0510,85328868,长广溪公园,蠡湖大道2009号,景点,步行街,120.276573,31.467358
水秀旅行社,江苏,无锡,无锡,0510,82027309;180****9300,青石路/运河公园,春申路53号金马商城C座1710室,景点,旅行社,120.296852,31.589262
永兴寺,江苏,无锡,无锡,0510,83330909,清扬路,运河西路2099号,景点,宗教,120.330612,31.52858
朝阳公园,江苏,无锡,江阴,0510,86020821,朝阳公园,澄江西路266号,景点,公园/广场,120.280098,31.916767
长三角联盟旅游集散中心,江苏,无锡,无锡,0510,82610118;150****8700,河埒口,上蒋巷176号-87号,景点,旅行社,120.263054,31.564419
尚贤河湿地,江苏,无锡,无锡,0510,,市民广场,华庄街道新金匮路,景点,自然风光,120.315102,31.487537
佛光祖庭大觉寺,江苏,无锡,宜兴,0510,87376181,大觉寺/横山水库,西渚镇横山村香林路66号,景点,宗教,119.585281,31.234011
望湖门游船码头,江苏,无锡,无锡,0510,85557855,清扬路,南禅寺街道朝阳广场望湖门城楼西侧（解放南路）,景点,城市观光,120.306526,31.565296
荣毅仁纪念馆,江苏,无锡,无锡,0510,85506208,荣巷,梁溪路荣巷街165-166号,景点,纪念馆,120.240501,31.556257
山前嘉园,江苏,无锡,无锡,0510,88767000,顾山镇,东港镇山联村,景点,更多景点/周边游,120.5723,31.72348
梁湖生态园,江苏,无锡,无锡,0510,,蠡园/太湖景区,荣巷街道建筑路与鸿桥路交界附近,景点,动植物园,120.238068,31.549259
周氏余庆堂,江苏,无锡,无锡,0510,,南禅寺/阳春巷,南长街一期198号,景点,人文古迹,120.311775,31.561434
二茅峰,江苏,无锡,无锡,0510,,惠山风景区,荣巷街道惠山国家森林公园,景点,自然风光,120.255447,31.581844
锦泰娱乐休闲街区,江苏,无锡,无锡,0510,,清扬路,南长街,景点,步行街,120.313416,31.562996
甘露古镇,江苏,无锡,无锡,0510,,锡山区,甘露镇,景点,古村古镇,120.577139,31.540259
安阳山,江苏,无锡,无锡,0510,83695888,阳山,阳山镇桃园西路,景点,自然风光,120.104347,31.58881
清名桥历史文化街区,江苏,无锡,无锡,0510,,南长街/南下塘,清名桥街道南长街,景点,步行街,120.316216,31.557714
粉色生态园,江苏,无锡,无锡,0510,,灵山/拈花湾景区,太湖国际旅游度假区七里风光堤嶂青西段,景点,动植物园,120.097314,31.404388
七里风光堤,江苏,无锡,无锡,0510,,灵山/拈花湾景区,马山镇太湖旅游风景区,景点,更多景点/周边游,120.081116,31.387365
蠡湖之光,江苏,无锡,无锡,0510,,蠡园/太湖景区,蠡园街道环湖路和太湖大道交叉路口渤公岛和渔父岛之间,景点,自然风光,120.240662,31.541796
玉祁健康主题公园,江苏,无锡,无锡,0510,,玉祁,堰玉路98号,景点,公园/广场,120.188095,31.710379
华东百畅旅游度假区,江苏,无锡,宜兴,0510,87322888;87329222,宜兴市其他,张渚镇园田村马坞岕,景点,更多景点/周边游,119.629082,31.234013
名典名人美术馆,江苏,无锡,无锡,0510,82325355,宜家/荟聚云林,团结南路1号红星美凯龙3号馆2楼,景点,美术馆,120.393608,31.578547
金匮公园,江苏,无锡,无锡,0510,,海岸城,观山路金匮公园,景点,公园/广场,120.311089,31.495943
中国太湖生态博览园,江苏,无锡,无锡,0510,,蠡园/太湖景区,南湖大道华庄,景点,更多景点/周边游,120.33642,31.452619
吴研因纪念馆,江苏,无锡,江阴,0510,,希望广场/贯庄,名贤路19号,景点,纪念馆,120.314598,31.899937
上官云珠纪念馆,江苏,无锡,江阴,0510,,长泾镇,长泾镇河北老街142号,景点,纪念馆,120.48436,31.750151
长泾老街,江苏,无锡,江阴,0510,86318899,长泾镇,长泾镇河北街149-2号,景点,步行街,120.4841,31.750685
太湖游客中心,江苏,无锡,无锡,0510,,国家软件园/新安,S19通锡高速旁,景点,公园/广场,120.386932,31.462145
荣巷历史文化街区,江苏,无锡,无锡,0510,,荣巷,梁清路荣巷古街B4号,景点,步行街,120.242058,31.553896
高子水居,江苏,无锡,无锡,0510,,蠡园/太湖景区,金水路水居苑,景点,公园/广场,120.283302,31.524075
高攀龙纪念馆,江苏,无锡,无锡,0510,,蠡园/太湖景区,金城西路与金水路交叉口东南150米,景点,纪念馆,120.28299,31.523939
赞园,江苏,无锡,江阴,0510,86877373,城东开发区,山前贯庄村东外环路富仁集团对面,景点,更多景点/周边游,120.318634,31.900103
阳山火山温泉度假区,江苏,无锡,无锡,0510,,阳山,阳山镇,景点,温泉,120.110972,31.585398
蠡湖水上游,江苏,无锡,无锡,0510,85518186,蠡园/太湖景区,蠡湖渔父岛景区渔夫岛游船码头,景点,水上乐园,120.239555,31.532158
无锡影视基地三国城,江苏,无锡,无锡,0510,85555252,蠡园/太湖景区,山水西路128号水浒城,景点,影视基地,120.232323,31.477449
玉女潭景区,江苏,无锡,宜兴,0510,87473714;150****8020,阳羡湖风景区,湖滏镇张阳村,景点,自然风光,119.769058,31.233114
江阴农业科技园,江苏,无锡,江阴,0510,86918303,青阳镇,青阳镇青璜路与徐霞客大道交叉口北,景点,动植物园,120.293335,31.765882
华西村博物馆,江苏,无锡,江阴,0510,86216789,华士镇,华西村龙砂山下,景点,博物馆,120.449361,31.847541
仙蠡墩遗址公园,江苏,无锡,无锡,0510,,湖滨路,湖滨路590-1号,景点,公园/广场,120.282761,31.552919
范文正公祠,江苏,无锡,无锡,0510,,锡惠路,惠山古镇绣嶂街17号,景点,宗教,120.272896,31.580153
蠡湖水上游,江苏,无锡,无锡,0510,85550189,蠡园/太湖景区,蠡湖公园自驾船码头,景点,城市观光,120.239563,31.532169
菩提仙境,江苏,无锡,无锡,0510,83306701;158****3438,惠山区,洛社镇荣洛路,景点,宗教,120.182681,31.647807
苏珈美术馆,江苏,无锡,无锡,0510,83333856,永定桥,惠山街道运河公园5号楼（近和耘林会馆）,景点,美术馆,120.28785,31.584207
大浮醉李杨梅,江苏,无锡,无锡,0510,85552371;133****7082,蠡园/太湖景区,滨湖街道军嶂社区杭巷150号（近龙寺生态园）,景点,更多景点/周边游,120.238396,31.446999
兴国寺塔,江苏,无锡,江阴,0510,,中山公园,中山南路58号,景点,宗教,120.265533,31.902483
高城墩古文化遗址,江苏,无锡,江阴,0510,,璜土镇,信息大道,景点,古代遗迹,120.013664,31.885609
中青旅江苏国际旅行社江阴分公司,江苏,无锡,江阴,0510,86272828;86823338,朝阳公园,澄江中路2-3号,景点,旅行社,120.281013,31.917521
新桥基督教堂,江苏,无锡,江阴,0510,,新桥镇,新郁中路141号,景点,宗教,120.501091,31.800177
乡镇盆景博物馆,江苏,无锡,江阴,0510,,月城镇,月城镇南环路38号,景点,博物馆,120.223396,31.800714
雅圣植物健康生态园,江苏,无锡,江阴,0510,,祝塘镇,环东路198号,景点,植物园,120.422848,31.781548
石佛寺,江苏,无锡,江阴,0510,,华士镇,香墩路1号,景点,宗教,120.492037,31.836391
朱家庙,江苏,无锡,江阴,0510,,云亭街道,云亭街道绮红路东50米,景点,宗教,120.324608,31.841639
顾山镇文化服务中心,江苏,无锡,江阴,0510,133****6658,顾山镇,朝阳路10-12号附近,景点,展览馆,120.557617,31.735697
九莲禅寺,江苏,无锡,江阴,0510,,霞客镇峭岐社区,云南路,景点,宗教,120.290642,31.845448
