名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
花冲公园,安徽,合肥,合肥,0551,64485748,长江东路,长江东大街与香店路交叉口园林都市小区旁，花冲公园水上大世界魔幻旅程（近花冲公园）,景点,公园/广场,117.330521,31.864511
天鹅湖体育公园,安徽,合肥,合肥,0551,,天鹅湖万达广场,笔架山街道怀宁路与天鹅湖路交叉口,景点,公园/广场,117.224617,31.81179
久留米友好美术馆,安徽,合肥,合肥,0551,62648704,大东门,环城东路6号,景点,美术馆,117.299324,31.86809
安徽省书画院,安徽,合肥,合肥,0551,62656425,双岗,阜阳路68号合肥科技咨询大楼,景点,美术馆,117.286209,31.866501
四顶山风景区,安徽,合肥,肥东县,0551,,肥东县其他,东郊六家畈镇,景点,自然风光,117.470329,31.61655
建华生态湿地百荷园,安徽,合肥,肥东县,0551,,肥东县其他,撮镇镇清华路与龙栖路交叉路口往东北约150米（建华新村2期东侧约150米）,景点,公园/广场,117.386337,31.817066
银河公园,安徽,合肥,合肥,0551,,芜湖路,芜湖路街道银河巷160号,景点,公园/广场,117.280289,31.853355
中庙姥山岛,安徽,合肥,巢湖,0551,88578318,巢湖市其他,中庙街道,景点,自然风光,117.444923,31.56251
淮河路步行街,安徽,合肥,合肥,0551,184****6285,市府广场,淮河路步行街（近宿州路）,景点,步行街,117.293762,31.864359
天马国际旅行社,安徽,合肥,合肥,0551,64688198;62888123,新亚汽车站,凤阳路澳澜宝邸B座807室,景点,旅行社,117.305099,31.878937
孙立人故居,安徽,合肥,肥西县,0551,68757113,三河古镇,三河镇万年街西50米,景点,名人故居,117.24469,31.507923
清溪公园,安徽,合肥,合肥,0551,,十里庙,井岗镇清溪路与西二环交口往东50米,景点,公园/广场,117.217476,31.875523
开福禅寺,安徽,合肥,合肥,0551,,新华学院,大蜀山南麓玉兰大道77号,景点,宗教,117.184273,31.834137
安徽环球国际旅行社,安徽,合肥,合肥,0551,62829388,百脑汇,金寨路248号,景点,旅行社,117.275974,31.851185
滨湖国际会展中心,安徽,合肥,合肥,0551,,滨湖世纪城,烟墩街道锦绣大道2999号,景点,展览馆,117.299767,31.752035
深业半汤御泉庄温泉,安徽,合肥,巢湖,0551,82855555,半汤,经济开发区汤山路128号（近温泉路）,景点,温泉,117.921478,31.657755
紫微洞景区,安徽,合肥,巢湖,0551,82383554,巢湖市其他,紫微洞景区,景点,自然风光,117.87043,31.649975
蜀山区青少年活动中心,安徽,合肥,合肥,0551,65566307,贵池路,长江西路377号,景点,展览馆,117.237953,31.850643
渡江战役纪念馆,安徽,合肥,合肥,0551,63412746;62635757,包河区,云谷路与金斗东路交叉口东南角,景点,革命旧址,117.329994,31.709663
鼓山公园,安徽,合肥,巢湖,0551,,巢湖市其他,亚父街道长江东路,景点,公园/广场,117.919197,31.601383
卧牛山公园,安徽,合肥,巢湖,0551,82313833,巢湖市其他,卧牛路27号,景点,公园/广场,117.864555,31.602589
洗耳池公园,安徽,合肥,巢湖,0551,,巢湖路,亚父街道团结路,景点,公园/广场,117.872017,31.595272
合肥滨湖国家森林公园,安徽,合肥,合肥,0551,62776600;62776688,包河区,环城湖大道1号,景点,森林公园,117.388168,31.721607
现代科技馆,安徽,合肥,合肥,0551,65591295,庐阳区,蜀山湖路350号,景点,科技馆,117.177297,31.898981
笑翻天乐园,安徽,合肥,肥西县,0551,182****1977;4006640076,肥西县其他,紫蓬山风景区内,景点,游乐场,117.013283,31.721109
蜀盛盆景园,安徽,合肥,合肥,0551,65386877,高新区,科学院路与半岛路交叉口东380米路北,景点,公园/广场,117.181363,31.874433
环碧公园,安徽,合肥,庐江县,0551,,文明商城,文昌路与牌楼中路交叉口东100米,景点,公园/广场,117.296638,31.246412
庆复禅寺,安徽,合肥,庐江县,0551,,庐江县其他,同大镇新公路旁新河村6组,景点,宗教,117.327927,31.529579
汤池镇综合文化站,安徽,合肥,庐江县,0551,,庐江县其他,玉泉路,景点,展览馆,117.091631,31.337581
佛教居士林,安徽,合肥,庐江县,0551,87417346,庐江县其他,316省道与经四路交叉口往西,景点,宗教,117.312344,31.255534
周瑜史料陈列馆,安徽,合肥,庐江县,0551,,文明商城,周瑜大道环碧公园东侧约70米,景点,陈列馆,117.299461,31.247066
绣溪公园,安徽,合肥,庐江县,0551,,军二路,越城南路与文昌路交叉口西南320米,景点,公园/广场,117.28212,31.245205
玉虚观,安徽,合肥,庐江县,0551,,庐江县其他,066县道,景点,宗教,117.096481,31.272375
洪氏宗祠,安徽,合肥,庐江县,0551,,庐江县其他,064县道南50米,景点,宗教,117.436061,31.027751
母子陵,安徽,合肥,庐江县,0551,,庐江县其他,098县道,景点,古代遗迹,117.270532,30.994336
地王庙,安徽,合肥,庐江县,0551,,军二路,越城北路20-3号附近,景点,宗教,117.288383,31.252375
金刚寺,安徽,合肥,庐江县,0551,,文明商城,牌楼中路124号附近,景点,宗教,117.293411,31.243929
马厂村娘娘庙,安徽,合肥,庐江县,0551,,庐江县其他,103省道,景点,景点/周边游,117.291359,31.208652
金孔雀相思林风景区,安徽,合肥,庐江县,0551,87085608,庐江县其他,汤池镇安徽金孔雀温泉旅游度假村,景点,更多景点/周边游,117.10305,31.319132
白石天河宣公寺,安徽,合肥,庐江县,0551,,庐江县其他,004乡道北50米,景点,宗教,117.399009,31.476337
浮搓山森林公园,安徽,合肥,肥东县,0551,,肥东县其他,甘露寺路,景点,森林公园,117.648941,31.847897
龙泉古寺,安徽,合肥,肥东县,0551,67338020,肥东县其他,桥头集镇菩提大道龙泉寺,景点,宗教,117.572655,31.774494
语林生态园,安徽,合肥,肥东县,0551,,肥东县其他,一心村委会旁边,景点,植物园,117.583351,31.847021
汇景生态园,安徽,合肥,肥东县,0551,,肥东县其他,二二县道,景点,植物园,117.481182,31.977169
东城公园,安徽,合肥,肥东县,0551,,店埠,合蚌路,景点,公园/广场,117.485558,31.889519
景民游园,安徽,合肥,肥东县,0551,,店埠,店埠镇人民路与县三院西边巷交叉口北150米,景点,公园/广场,117.479378,31.887487
白龙镇文化站,安徽,合肥,肥东县,0551,,肥东县其他,中心幼儿园,景点,展览馆,117.431068,32.146578
包氏宗祠,安徽,合肥,肥东县,0551,,肥东县其他,G40沪陕高速北50米,景点,宗教,117.725426,31.960342
庐州民间民俗馆,安徽,合肥,肥东县,0551,,肥东县其他,团结路东50米,景点,展览馆,117.457207,31.839916
青少年公园,安徽,合肥,肥东县,0551,,龙泉路,长江东路与金阳南路交叉口,景点,公园/广场,117.446777,31.870728
长乐寺,安徽,合肥,肥东县,0551,,肥东县其他,长乐路西50米,景点,宗教,117.470569,31.753958
甘露寺,安徽,合肥,肥东县,0551,,肥东县其他,甘露寺路附近,景点,宗教,117.650059,31.846037
肥西观音寺,安徽,合肥,肥西县,0551,,肥西县其他,紫蓬山管委会044县道北50米,景点,宗教,116.916113,31.723443
程店基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,018乡道,景点,宗教,117.164428,31.628738
中青旅,安徽,合肥,肥西县,0551,68230366,肥西县其他,包公路56号,景点,旅行社,117.172213,31.726463
三河文化站,安徽,合肥,肥西县,0551,,三河古镇,古东街与英王路交叉口东南方向150米,景点,展览馆,117.24601,31.509863
宝中旅游,安徽,合肥,肥西县,0551,8828715,肥西县其他,金寨南路云龙旁,景点,旅行社,117.174756,31.733576
双龙基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,050乡道,景点,宗教,116.933144,31.673101
袁店基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,050县道,景点,宗教,116.936493,31.561464
小庙镇游客服务中心,安徽,合肥,合肥,0551,,蜀山区,312国道辅路北50米,景点,公园/广场,116.956475,31.827495
茶棚基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,X048号清平初级中学北侧约240米,景点,宗教,117.260229,31.561913
苏湾基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,紫蓬镇华三路与华南大道交叉口东北150米,景点,宗教,117.086378,31.759408
刘河基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,刘河小学-幼儿园西南侧约190米,景点,宗教,117.276184,31.62961
山界路基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,045县道西50米,景点,宗教,116.856743,31.547718
小井庄,安徽,合肥,肥西县,0551,,肥西县其他,小井庄村,景点,更多景点/周边游,116.864439,31.632209
百神寺,安徽,合肥,肥西县,0551,,肥西县其他,官亭镇西南角大行与官亭渡槽之间,景点,宗教,116.863069,31.784459
扬桃西路观音寺,安徽,合肥,肥西县,0551,,肥西县其他,315省道,景点,宗教,116.871117,31.626503
官亭镇官亭学区乡村少年宫,安徽,合肥,肥西县,0551,,肥西县其他,21号附近,景点,展览馆,116.891105,31.804902
舒王墩汉墓,安徽,合肥,肥西县,0551,,肥西县其他,206国道,景点,古代遗迹,117.018631,31.575921
楼郢基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,113乡道,景点,宗教,116.716019,31.801549
肥西基督教堂,安徽,合肥,肥西县,0551,,肥西县其他,肥西县人民医院东北,景点,宗教,117.172971,31.746901
明珠公园,安徽,合肥,肥西县,0551,,肥西县其他,明珠大道与香樟大道交叉口,景点,公园/广场,117.183533,31.801643
安徽方舟旅行社,安徽,合肥,长丰县,0551,6681857,水家湖火车站,水家湖水利局1层,景点,旅行社,117.162834,32.480915
旅游百事通,安徽,合肥,长丰县,0551,66688889,长丰县其他,水湖公园对面房产局50米,景点,旅行社,117.165502,32.475672
陶楼乡石集村民服务中心,安徽,合肥,长丰县,0551,,长丰县其他,长县道西50米,景点,展览馆,117.166082,32.091462
吴山革命烈士陵园,安徽,合肥,长丰县,0551,,长丰县其他,018县道西50米,景点,烈士陵园,117.071379,32.073989
基督教堂,安徽,合肥,长丰县,0551,,长丰县其他,010县道与075乡道交叉口西北150米,景点,宗教,117.136575,32.314665
水湖镇综合文化站,安徽,合肥,长丰县,0551,,长丰中汽客运站,水湖镇杨公路与南一环交叉口移动公司旁,景点,展览馆,117.160286,32.461552
环城路基督教堂,安徽,合肥,长丰县,0551,,水家湖火车站,环城路4号,景点,宗教,117.163025,32.487766
吴王遗踪,安徽,合肥,长丰县,0551,,长丰县其他,018县道,景点,更多景点/周边游,117.066849,32.064957
双凤福音堂,安徽,合肥,长丰县,0551,,长丰县其他,金泰路,景点,宗教,117.29074,31.97024
大李村基督教堂,安徽,合肥,长丰县,0551,,长丰县其他,017县道西150米,景点,宗教,117.365822,32.309372
福音堂,安徽,合肥,长丰县,0551,,长丰县其他,枣林路与013县道交叉口东150米,景点,宗教,117.095904,32.352534
庄墓镇庄墓村村民服务中心,安徽,合肥,长丰县,0551,,长丰县其他,向阳路与206国道交叉口南150米,景点,展览馆,117.124038,32.333421
五十头村民服务中心,安徽,合肥,合肥,0551,,新站区,拥军路与006县道交叉口东南50米,景点,展览馆,117.366243,32.031563
吴山镇高岗村民服务中心,安徽,合肥,长丰县,0551,,长丰县其他,053县道西50米,景点,展览馆,117.051535,32.083375
环球国旅,安徽,合肥,长丰县,0551,,长丰县其他,杨公路南段,景点,旅行社,117.158746,32.475136
佳洲生态园,安徽,合肥,长丰县,0551,,长丰县其他,011县道,景点,动植物园,117.224525,31.959146
城北公园,安徽,合肥,长丰县,0551,,水家湖火车站,吴山路,景点,公园/广场,117.163239,32.485764
王大郢基督教堂,安徽,合肥,合肥,0551,,周谷堆,铜陵南路147号附近,景点,宗教,117.31118,31.837845
潜口路基督教堂,安徽,合肥,合肥,0551,,高铁南站,基督教堂,景点,宗教,117.280645,31.80626
安徽中青旅,安徽,合肥,合肥,0551,62974138,滨湖世纪城,福州路临滨苑21栋104号商铺,景点,旅行社,117.289211,31.744441
宝中旅游,安徽,合肥,合肥,0551,64652990,包河区,屯溪路276号,景点,旅行社,117.28374,31.85026
烟墩基督教堂,安徽,合肥,合肥,0551,,高铁南站,潜口路淝南家园-北区东侧,景点,宗教,117.280502,31.80624
安徽国际会展中心,安徽,合肥,合肥,0551,,明珠广场,城区繁华大道,景点,展览馆,117.22258,31.7799
昱峰园,安徽,合肥,合肥,0551,,高新区,半岛路东段,景点,公园/广场,117.186751,31.871201
大观音庵,安徽,合肥,合肥,0551,63857803,中环城,丹霞路292号,景点,宗教,117.218666,31.770657
翡翠公园,安徽,合肥,合肥,0551,,中环城,石门路391号,景点,公园/广场,117.197855,31.777538
南艳基督教堂,安徽,合肥,合肥,0551,,经开区,观海路123号,景点,宗教,117.271683,31.769928
琥珀潭景区,安徽,合肥,合肥,0551,,蜀山区,环城西路,景点,自然风光,117.270038,31.863388
欧洲风情街,安徽,合肥,合肥,0551,,明珠广场,城区金寨路与芙蓉路交口向东200米,景点,步行街,117.228348,31.779997
赖少其艺术馆,安徽,合肥,合肥,0551,63521390,绿地蓝海,荷叶地街道石台路,景点,美术馆,117.236534,31.820431
工程认知博物馆,安徽,合肥,合肥,0551,,中环城,桃花工业区丹霞路与引针路交叉路口往北约50米,景点,博物馆,117.204758,31.774635
宏顺旅行社有限公司,安徽,合肥,合肥,0551,,之心城,长江西路3号春天大厦27层2702室,景点,旅行社,117.266634,31.858074
盛习友纪念馆,安徽,合肥,合肥,0551,63807158,经开区,习友路与繁华大道交叉口北150米,景点,纪念馆,117.256718,31.779478
法治文化广场,安徽,合肥,合肥,0551,,之心城,三里庵街道西园路17号,景点,公园/广场,117.254494,31.850353
蜀山基督教堂,安徽,合肥,合肥,0551,,经开区,紫蓬路6号,景点,宗教,117.263757,31.74753
高新技术创业服务中心会议室,安徽,合肥,合肥,0551,,大铺头,合肥高新技术产业开发区天元路1号合肥高新创业园1号楼3层,景点,景点/周边游,117.204117,31.84907
安兴生态园,安徽,合肥,合肥,0551,,高新区,科学岛路现代农业示范园,景点,动植物园,117.187859,31.872199
安徽中铁国际旅行社,安徽,合肥,合肥,0551,62615101,四牌楼/黄山大厦,小东门省委大院内九狮苑饭店对面,景点,旅行社,117.293573,31.861812
高氏宗祠,安徽,合肥,合肥,0551,,四牌楼/黄山大厦,环城东路与长江西路交叉口向西50米省直机关活动中心二楼,景点,宗教,117.294693,31.861715
菱湖公园,安徽,合肥,合肥,0551,,蒙城北路,制气厂路与灵溪路交叉口西150米,景点,公园/广场,117.273331,31.918343
世纪东方国际旅行社,安徽,合肥,合肥,0551,62619917,淮河路步行街,长江中路41号,景点,旅行社,117.296121,31.862121
黑池坝风景区,安徽,合肥,合肥,0551,,三孝口/女人街,琥珀街道安庆西路与环城西路交叉口西南50米,景点,自然风光,117.269127,31.867334
明教寺,安徽,合肥,合肥,0551,62648982,淮河路步行街,淮河路44号,景点,宗教,117.296051,31.864855
银泰旅游,安徽,合肥,合肥,0551,,白水坝,临泉路和藕塘路交口南边,景点,旅行社,117.274432,31.886632
广州庚戌新军起义倪映典烈士纪念塔,安徽,合肥,合肥,0551,,淮河路步行街,长江中路长江东路交汇处环城公园对面,景点,历史建筑,117.299332,31.862598
安徽省教育旅行社,安徽,合肥,合肥,0551,,市府广场,花园街4号安徽科技大厦20A1,景点,旅行社,117.2854,31.862774
神州旅游总公司,安徽,合肥,合肥,0551,,老报馆,金粮巷金通写字楼4层405号,景点,旅行社,117.276791,31.855221
好之旅国际旅行社,安徽,合肥,合肥,0551,62631919,宁国路商业区,徽州大道146号（南门小学斜对面）,景点,旅行社,117.286682,31.856415
新海公园,安徽,合肥,合肥,0551,,新站区,瑶海工业园区当涂北路与新海大道交叉口东北角,景点,公园/广场,117.344826,31.897211
中天左岸公园,安徽,合肥,合肥,0551,,周谷堆,滨河路附近,景点,公园/广场,117.314018,31.848099
陶冲湖公园,安徽,合肥,合肥,0551,,新站区,七里塘街道新蚌埠路附近,景点,公园/广场,117.331978,31.931438
安徽合肥旅游学校,安徽,合肥,合肥,0551,,磨店,新站职教城学林路,景点,旅行社,117.397107,31.910717
大白鲨欢乐世界,安徽,合肥,合肥,0551,,大东门,长江东路1137号圣大国际1楼,景点,主题公园,117.30249,31.863724
新站区磨店乡镇综合文化站,安徽,合肥,合肥,0551,67697080;64323513,磨店,文忠路与东方大道磨店美食一条街少荃家园附近,景点,展览馆,117.381203,31.936874
基督教双七堂,安徽,合肥,合肥,0551,,瑶海工业园,明皇路与站前东路交叉口东南方向70米,景点,宗教,117.344475,31.877759
瑞泰公园,安徽,合肥,合肥,0551,,瑶海工业园,瑞泰江南江南小区北侧,景点,公园/广场,117.383018,31.881559
龙云寺,安徽,合肥,合肥,0551,,龙岗路,龙岗综合经济开发区美博城c区t1111室,景点,宗教,117.370529,31.869967
白衣庵,安徽,合肥,巢湖,0551,,忠庙,006县道,景点,宗教,117.473587,31.583307
水下城址,安徽,合肥,巢湖,0551,,巢湖市其他,滨湖大道,景点,古代遗迹,117.701881,31.655912
放王岗古墓群,安徽,合肥,巢湖,0551,,巢湖市其他,裕溪路光明中心村南侧,景点,古代遗迹,117.893524,31.600155
巢湖国家重点风景名胜区,安徽,合肥,巢湖,0551,,忠庙,中庙街道006县道,景点,自然风光,117.46743,31.583622
天主堂,安徽,合肥,巢湖,0551,,巢湖市其他,环城路154号,景点,宗教,117.860151,31.603697
相隐寺,安徽,合肥,巢湖,0551,,巢湖市其他,黄麓镇西黄山腹地,景点,宗教,117.556122,31.66408
畅游天下旅行社,安徽,合肥,巢湖,0551,82387211,巢湖市其他,皖维集团附近,景点,旅行社,117.873033,31.637873
富煌三珍湿地保护区,安徽,合肥,巢湖,0551,,巢湖市其他,006县道北50米,景点,自然风光,117.525063,31.588217
巢湖艺术馆,安徽,合肥,巢湖,0551,,一中,世纪大道与健康东路交叉口西100米,景点,美术馆,117.886658,31.601229
六度寺,安徽,合肥,巢湖,0551,,巢湖市其他,001县道,景点,宗教,117.698425,31.843073
牡丹国际旅行社,安徽,合肥,巢湖,0551,82391559,东塘向阳路,亚父街道健康东路与向阳路交叉口都市乐符广场106-107号,景点,旅行社,117.876968,31.601316
南山烈士陵园,安徽,合肥,巢湖,0551,,巢湖市其他,丽水湾西南100米,景点,烈士陵园,117.849602,31.575249
昭忠祠,安徽,合肥,巢湖,0551,,忠庙,步行街,景点,宗教,117.468369,31.583378
银湖旅行社,安徽,合肥,巢湖,0551,82623199;137****7799,东风路,环城马路西苑广场南侧,景点,旅行社,117.861301,31.597461
江氏宗祠,安徽,合肥,巢湖,0551,,巢湖市其他,中心路大江小学北侧约220米,景点,宗教,117.671625,31.434695
南缶庙,安徽,合肥,巢湖,0551,,巢湖市其他,中柘线东50米,景点,宗教,117.752558,31.770922
李克农故居,安徽,合肥,巢湖,0551,88511272,巢湖市其他,烔忠路李克农故居,景点,纪念馆,117.627815,31.653858
西圣寺,安徽,合肥,巢湖,0551,82635653,东风路,东风西路金巢花园B1楼105号附近,景点,宗教,117.858864,31.599352
巢湖基督教堂,安徽,合肥,巢湖,0551,,巢湖市中医院,官圩路44号,景点,宗教,117.866585,31.591612
星晨旅行社,安徽,合肥,合肥,0551,,元一广场,怡康园1单元1103室,景点,旅行社,117.306147,31.870906
旅游百事通,安徽,合肥,合肥,0551,64489444;181****1802,芜湖路,芜湖路御景湾华联超市内,景点,旅行社,117.308547,31.859087
安徽新华国际旅行社,安徽,合肥,合肥,0551,64690039;64696558,大东门,圣大国际商贸中心14楼1424室,景点,旅行社,117.302483,31.86401
新天地夜市,安徽,合肥,合肥,0551,,白水坝,白水坝新天地广场,景点,夜市,117.278931,31.879831
中国国旅（安徽国际旅行社）黄山路营业部,安徽,合肥,合肥,0551,67127289,中科大/黄金广场,稻香村街道黄山路与金寨路交叉口新瑞琪大厦5137室,景点,旅行社,117.268059,31.841305
歙砚网艺术品馆,安徽,合肥,合肥,0551,68113211;68113210,之心城,长江西路锦江大厦B座806室,景点,博物馆,117.265579,31.857901
徽之缘旅行社,安徽,合肥,合肥,0551,150****5092,和平路商业区,大通路与东一环交口东南角，学校正对面,景点,旅行社,117.314056,31.859894
海南通达假日旅行社,安徽,合肥,合肥,0551,,之心城,西一环路,景点,旅行社,117.24926,31.859031
巢湖市温泉旅行社,安徽,合肥,巢湖,0551,189****1858,人民路,人民路商业街4栋4F-207号,景点,旅行社,117.868607,31.596113
巢湖市温泉旅行社,安徽,合肥,巢湖,0551,82638181,人民路,人民路商业街4栋4F-207号,景点,旅行社,117.868439,31.596395
康辉国际旅行社,安徽,合肥,合肥,0551,62629088,淮河路步行街,锦华大厦7层,景点,旅行社,117.293168,31.863558
爱琴海温泉公馆,安徽,合肥,合肥,0551,,滨湖世纪城,南京路与广西路交口126-127号,景点,温泉,117.292122,31.749811
大型恐龙主题公园,安徽,合肥,合肥,0551,136****6510,老报馆,金寨路与环城路交口稻香游乐园内,景点,主题乐园,117.275612,31.852224
公园新村,安徽,合肥,合肥,0551,,淮河路步行街,义仓巷7号,景点,特色乡村,117.293053,31.86783
沃野广场,安徽,合肥,合肥,0551,,大铺头,长江西路683号附近,景点,公园/广场,117.2062,31.855022
798艺术区,安徽,合肥,合肥,0551,,白水坝,濉溪东路2号,景点,步行街,117.289719,31.880732
滨湖塘西河公园,安徽,合肥,合肥,0551,,包河区,中山路与庐州大道交汇处,景点,公园/广场,117.302803,31.728109
朝阳创意园,安徽,合肥,合肥,0551,,南七里站,望江西路88号南75附近,景点,创意园区,117.24257,31.83126
城隍庙,安徽,合肥,肥西县,0551,,三河古镇,万年街,景点,宗教,117.24614,31.507809
大铺头基督教会,安徽,合肥,合肥,0551,,乐客来,高新技术产业开发区稻香路7号,景点,宗教,117.177815,31.859255
大通路基督教堂,安徽,合肥,合肥,0551,,和平路商业区,铜陵路208号,景点,宗教,117.321548,31.858282
金斗公园,安徽,合肥,合肥,0551,,包河区,万年埠街道广西路与方兴大道交口,景点,公园/广场,117.292742,31.71889
青龙厂新四军第四支队东进抗日纪念馆,安徽,合肥,肥东县,0551,,肥东县其他,河塘村褚老圩,景点,纪念馆,117.385796,32.184578
卫立煌故居,安徽,合肥,合肥,0551,,包河区,淝河镇南淝河路大湾郢,景点,名人故居,117.351864,31.827364
城市森林公园,安徽,合肥,合肥,0551,,庐阳区,怀宁北路,景点,森林公园,117.221032,31.889632
古埂公园,安徽,合肥,肥西县,0551,,肥西县其他,清龙潭路,景点,公园/广场,117.175079,31.714634
王卫基督教堂,安徽,合肥,合肥,0551,,望湖城,望湖西路与高铁路交叉口,景点,宗教,117.300514,31.801458
马政寺,安徽,合肥,肥东县,0551,,肥东县其他,众兴乡众元路,景点,宗教,117.404411,32.039631
派河公园,安徽,合肥,肥西县,0551,,水晶城,包公路与滨河路交叉口西100米,景点,公园/广场,117.172012,31.724617
万年寺,安徽,合肥,肥西县,0551,68757113,三河古镇,零零五县道与恒昌路交口向西300米,景点,宗教,117.24501,31.506727
罍街,安徽,合肥,合肥,0551,65222000,宁国路商业区,望湖街道宁国南路,景点,步行街,117.293503,31.819923
圣智科技广场,安徽,合肥,长丰县,0551,,长丰县其他,阜阳北路与济河路交叉路口往西南约50米（双墩镇人民政府东侧约50米）,景点,公园/广场,117.246619,32.035227
张永安烈士墓,安徽,合肥,肥东县,0551,,肥东县其他,近郊101省道,景点,烈士陵园,117.601586,32.213976
巢湖温泉旅行社,安徽,合肥,肥东县,0551,136****8861,肥东县其他,人民路步行街4号楼26-207号,景点,旅行社,117.499761,31.659571
中申假日国际旅行社,安徽,合肥,合肥,0551,62664118;182****0912,大东门,圣大国际商贸中心1107室,景点,旅行社,117.30248,31.86401
工业大学校史展览馆,安徽,合肥,合肥,0551,63831000,中环城,桃花工业区工业大学翡翠湖校区图书馆5楼,景点,展览馆,117.201307,31.768757
中国非物质文化遗产园,安徽,合肥,长丰县,0551,66736005,长丰县其他,岗集镇北三环合淮路与绕城高速交汇处北1.5公里,景点,文化公园,117.113831,32.005497
中国国际旅行社,安徽,合肥,合肥,0551,63361991,双岗,阜阳北路与北一环路交叉口西北,景点,旅行社,117.286984,31.880074
安徽好之旅国际旅行社,安徽,合肥,合肥,0551,62696353,宁国路商业区,芜湖路与宣城路交叉口,景点,旅行社,117.293551,31.855121
