名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
广播电视塔,辽宁,大连,大连,0411,,胜利广场/青泥洼桥,南部绿山顶,景点,高空观景,121.631718,38.905348
中山纪念公园,辽宁,大连,大连,0411,,中山区,葵英街道中青街8号,景点,纪念公园,121.664064,38.899399
炮台山公园,辽宁,大连,大连,0411,,开发区,哈尔滨路,景点,公园/广场,121.766113,39.053013
枣园公园,辽宁,大连,大连,0411,,山东路沿线,椒金山街道六平路,景点,公园/广场,121.588837,38.982533
寨子沟水库,辽宁,大连,大连,0411,,开发区,湾里街道,景点,自然景观,121.849827,39.092785
龙王塘水库,辽宁,大连,大连,0411,,旅顺,龙王塘街道星玉兰街,景点,现代建筑,121.383156,38.858406
燕窝岭,辽宁,大连,大连,0411,82401304,中山区,滨海路中段东部101号（近北大桥）,景点,自然风光,121.651703,38.86393
小孤山水库,辽宁,大连,大连,0411,,旅顺,龙头街道郭水公路,景点,现代建筑,121.317023,38.843783
欣乐公园,辽宁,大连,大连,0411,,周水子,泡崖街与新发街交汇处,景点,公园/广场,121.556791,38.974494
棒棰岛风景区,辽宁,大连,大连,0411,82893888,中山区,迎宾路1号,景点,自然风光,121.704071,38.890667
迎春公园,辽宁,大连,大连,0411,,旅顺,得胜街道迎春街40号楼402室,景点,公园/广场,121.274597,38.812878
俄罗斯风情街,辽宁,大连,大连,0411,,天津街/人民路,团结街19号,景点,步行街,121.636444,38.927319
西中岛海滨,辽宁,大连,瓦房店市,0411,,瓦房店市其他,交流岛街道大通线,景点,海滨沙滩,121.26812,39.411762
辽师一条街,辽宁,大连,大连,0411,157****0990,南沙,兰青街与泽汇街交叉口南行20米路西,景点,夜市,121.565948,38.917835
星海广场,辽宁,大连,大连,0411,84377400;84692514,星海湾/星海广场,中山路572号,景点,广场,121.587936,38.881992
白玉山景区,辽宁,大连,大连,0411,86621445;86638005,旅顺,白玉山路158号,景点,自然风光,121.255646,38.812691
泊石湾海滨浴场,辽宁,大连,大连,0411,87531600,开发区,开发区滨海路30号,景点,海滨沙滩,121.775696,39.027996
九龙壁,辽宁,大连,大连,0411,,开发区,滨海公路与银岭路交叉口西北100米,景点,更多景点/周边游,121.784668,39.027267
大连世界博览广场,辽宁,大连,大连,0411,84805566;84805577,星海湾/星海广场,星海湾街道星海广场10号,景点,展览馆,121.591789,38.885216
金麒麟温泉,辽宁,大连,大连,0411,84892288,星海湾/星海广场,滨海西路583号星海新天地H座3-4号,景点,温泉,121.594528,38.876671
石槽村,辽宁,大连,大连,0411,,中山区,滨海东路石槽村,景点,特色乡村,121.697289,38.866692
小平岛景区,辽宁,大连,大连,0411,88148417,小平岛,小平岛景区,景点,自然风光,121.503281,38.83276
中山广场,辽宁,大连,大连,0411,,中山广场/延安路,中山路552号,景点,广场,121.643341,38.921532
日本风情街,辽宁,大连,大连,0411,,中山广场/延安路,枫林街与济南街交口西北角,景点,步行街,121.657173,38.913483
狮虎园,辽宁,大连,大连,0411,,旅顺,龙头街道龙王塘小独山,景点,动物园,121.326841,38.828768
海军广场,辽宁,大连,大连,0411,,二七广场,海军广场街道春德街,景点,广场,121.663536,38.915203
小羊圈海水浴场,辽宁,大连,大连,0411,,甘井子区,张前线大连市第六十六中学西侧,景点,海滨沙滩,121.526994,39.012661
饮牛湾黄金海岸,辽宁,大连,长海县,0411,89898888,长海县其他,大长山岛镇杨家村机场旁,景点,海滨沙滩,122.670654,39.273273
大连金石滩滨海国家地质公园,辽宁,大连,大连,0411,87900497,金石滩旅游度假区,海滨东路恐龙背广场,景点,自然风光,122.066055,39.067207
恐龙探海,辽宁,大连,大连,0411,,金石滩旅游度假区,海滨东路金石滩国家旅游度假区内,景点,更多景点/周边游,122.051735,39.068695
小黑山,辽宁,大连,大连,0411,,金州区,金州东北31公里处石河街道,景点,自然风光,121.901283,39.314922
华西公园,辽宁,大连,大连,0411,,山东路沿线,七迎路与七山路交叉处旁,景点,公园/广场,121.579819,38.982533
大连美术馆,辽宁,大连,大连,0411,82540584,天津街/人民路,胜利街35号,景点,博物馆,121.637558,38.92733
玉光街教堂,辽宁,大连,大连,0411,,中山广场/延安路,玉光街2号,景点,宗教,121.642754,38.919807
沙扒湾旅游网,辽宁,大连,大连,0411,,金石滩旅游度假区,沙扒镇海滨东路48号,景点,旅行社,122.040325,39.071885
安波鸿缘温泉山庄,辽宁,大连,普兰店区,0411,83206677;83206666,普兰店区其他,安波街道安波鸿缘温泉旅游度假区内,景点,温泉,122.300041,39.827572
光明山,辽宁,大连,庄河市,0411,,庄河市其他,S19,景点,自然景观,122.808778,39.814548
獐子岛明珠公园,辽宁,大连,长海县,0411,,长海县其他,中心区域主街南侧,景点,公园/广场,122.732758,39.032303
富民公园,辽宁,大连,大连,0411,139****3076,马栏子,马栏街道富民路,景点,公园/广场,121.562798,38.926472
海洋岛,辽宁,大连,长海县,0411,,长海县其他,海洋岛,景点,自然风光,123.186935,39.062218
西郊国家森林公园,辽宁,大连,大连,0411,81917777,甘井子区,凌水街道红凌路与金柳路交叉口,景点,森林公园,121.454956,38.914398
大连海之韵公园,辽宁,大连,大连,0411,82731586,中山区,滨海北路,景点,城市公园,121.716919,38.908146
宪立公园,辽宁,大连,大连,0411,,解放路沿线,智仁街宪立巷,景点,公园/广场,121.63752,38.902321
劳模公园,辽宁,大连,大连,0411,,周水子,锦绣路与锦虹街交口东80米,景点,公园/广场,121.548622,38.940598
环卫公园,辽宁,大连,大连,0411,,和平广场,莲花山路与绕山路交汇处,景点,公园/广场,121.599998,38.895584
天南湖纪念公园,辽宁,大连,大连,0411,87811313,金州区,铺,景点,纪念公园,121.790807,39.206207
旅顺口国家森林公园,辽宁,大连,大连,0411,86398277,旅顺,旅顺革新街,景点,森林公园,121.259056,38.85006
溪水公园,辽宁,大连,大连,0411,,甘井子区,旅顺中路,景点,公园/广场,121.505959,38.93185
南山公园,辽宁,大连,普兰店区,0411,83182849,普兰店体育场,丰荣街道府前路,景点,公园/广场,121.965935,39.392742
英雄纪念公园,辽宁,大连,大连,0411,,西岗区,纪念街98号,景点,纪念公园,121.625053,38.899429
二龙山国家森林公园,辽宁,大连,普兰店区,0411,83147147,普兰店区其他,太平街道龙山村二队,景点,森林公园,122.024246,39.371841
街心公园,辽宁,大连,瓦房店市,0411,,集贸大厦,翰林国宝南部,景点,公园/广场,122.002205,39.624802
西山公园,辽宁,大连,瓦房店市,0411,,瓦房店体育场,西环街,景点,公园/广场,121.993225,39.630562
寿山公园,辽宁,大连,大连,0411,,甘井子区,辛寨子镇小辛寨子村,景点,公园/广场,121.480198,38.956097
秀月山庄公园,辽宁,大连,大连,0411,,中山区,滨海中路西150米,景点,公园/广场,121.658123,38.867293
姚家小区公园,辽宁,大连,大连,0411,86887472,大连北站/南关岭,姚家小区,景点,公园/广场,121.617111,39.02673
鼎山公园,辽宁,大连,大连,0411,86653283,周水子,周山街,景点,公园/广场,121.568031,38.952038
老年活动健身广场,辽宁,大连,大连,0411,,春柳,华北路春柳游园,景点,公园/广场,121.583115,38.936344
银沙滩浴场,辽宁,大连,大连,0411,,付家庄滨海路商圈,白云街道滨海西路76号,景点,海滨沙滩,121.612747,38.86927
金沙坪景区,辽宁,大连,大连,0411,,西岗区,滨海西路海天白云大酒店西南侧约100米,景点,自然风光,121.614799,38.86779
塔河湾浴场,辽宁,大连,大连,0411,155****1246,旅顺,旅顺南路（蓝湾别墅区对面）,景点,海滨沙滩,121.329659,38.819811
海滨风景名胜区,辽宁,大连,大连,0411,,中山区,民运街,景点,海滨沙滩,121.652345,38.868688
双泉寺旅游风景区,辽宁,大连,庄河市,0411,,庄河市其他,杜小线,景点,宗教,123.105537,39.889515
上海春秋旅行社,辽宁,大连,大连,0411,39832280,和平广场,星海湾街道白山路95-2号中航国际东北一门,景点,旅行社,121.596117,38.902827
古莲旅行社,辽宁,大连,大连,0411,82111105,西安路沿线,联合路142号,景点,旅行社,121.600721,38.905181
申江旅行社,辽宁,大连,大连,0411,39659838,天津街/人民路,明泽街中,景点,旅行社,121.652318,38.918678
大连易游国际旅行社有限公司,辽宁,大连,大连,0411,,周水子,玉浓街36号,景点,旅行社,121.54492,38.97964
中妇旅国际旅行社,辽宁,大连,普兰店区,0411,,商业大街,光明街,景点,旅行社,121.97217,39.400198
中国旅行社,辽宁,大连,大连,0411,82381621,天津街/人民路,人民路85号,景点,旅行社,121.657756,38.917476
巴比来旅行社,辽宁,大连,大连,0411,39818723,天津街/人民路,上海路42号都市银座1208室,景点,旅行社,121.640684,38.924324
北方假日旅行社,辽宁,大连,大连,0411,66897996,天津街/人民路,上海路42都市银座606室,景点,旅行社,121.640745,38.924215
东海假日旅行社,辽宁,大连,大连,0411,39588058;39588060,天津街/人民路,上海路4号上鼎大厦2215室,景点,旅行社,121.642014,38.922864
大连东方假日国际旅行社,辽宁,大连,大连,0411,39713389,和平广场,太原街6号昱圣苑酒店2015室,景点,旅行社,121.588399,38.906479
德刚旅行社,辽宁,大连,瓦房店市,0411,85609911;85609900,火车站,东长春路1段18-1号,景点,旅行社,122.013771,39.624233
金桐旅行社,辽宁,大连,瓦房店市,0411,,集贸大厦,文化路,景点,旅行社,122.001885,39.624135
康辉国际旅行社,辽宁,大连,大连,0411,4009990469;84507918,西安路沿线,西安路60号民勇大厦1407,景点,旅行社,121.587913,38.913113
长海海参博物馆,辽宁,大连,长海县,0411,89890886,长海县其他,大长山岛镇长海西路89号,景点,博物馆,122.580299,39.270107
辛寨子科技馆,辽宁,大连,大连,0411,,人民广场/新开路,长江路588-584号,景点,科技馆,121.615295,38.918938
大连旅顺潜艇博物馆,辽宁,大连,大连,0411,134****1261,旅顺,黄金街999号,景点,博物馆,121.272331,38.795647
旅顺日本关东法院旧址,辽宁,大连,大连,0411,86618993,旅顺,黄河路北1巷33号,景点,古代遗迹,121.268204,38.816284
旅顺民间艺术馆,辽宁,大连,大连,0411,135****0598,旅顺,黄金街16号,景点,美术馆,121.276023,38.803203
关东军司令部旧址博物馆,辽宁,大连,大连,0411,86382787,旅顺,太阳沟万乐街10号,景点,博物馆,121.233856,38.810081
大和旅馆旧址,辽宁,大连,大连,0411,,旅顺,文化路30号,景点,古代遗迹,121.22971,38.8066
瓦房店博物馆,辽宁,大连,瓦房店市,0411,85616997,瓦房店市其他,南共济街一段8号,景点,博物馆,122.000427,39.621571
金山藏石艺术馆,辽宁,大连,大连,0411,,中山区,迎宾路98号附近,景点,美术馆,121.682999,38.902889
中妇旅国际旅行社,辽宁,大连,大连,0411,39262639,天津街/人民路,友好路211商务特区3层303号,景点,旅行社,121.640486,38.916006
大连女骑警训练基地,辽宁,大连,大连,0411,39659838,中山区,中青街9号,景点,更多景点/周边游,121.662639,38.901719
大连植物园,辽宁,大连,大连,0411,82735136,二七广场,望海街39号,景点,植物园,121.659355,38.909592
人民广场,辽宁,大连,大连,0411,,人民广场/新开路,人民广场1号市政府对面,景点,广场,121.615555,38.91169
松山寺,辽宁,大连,大连,0411,,人民广场/新开路,唐山街与通山街交口南20米,景点,宗教,121.627708,38.910969
九头山旅游度假村,辽宁,大连,大连,0411,,旅顺,九峰街北50米,景点,更多景点/周边游,121.166908,38.94923
莲花山寺,辽宁,大连,大连,0411,,付家庄滨海路商圈,白云街道迎春路60号（大连森林动物园北门）,景点,宗教,121.620926,38.884697
中山美术馆,辽宁,大连,大连,0411,82485222,中山区,迎宾路98号,景点,美术馆,121.68261,38.902798
泰泊湾温泉会馆,辽宁,大连,大连,0411,84317777,星海湾/星海广场,滨海西路489号星海广场星海新天地内,景点,温泉,121.593895,38.875237
旅顺鳄鱼园,辽宁,大连,大连,0411,,旅顺,友谊路鳄鱼园旁,景点,动物园,121.235679,38.806623
谷岚公园,辽宁,大连,大连,0411,,旅顺,新开街西二巷124号,景点,公园/广场,121.268017,38.820824
渔人码头,辽宁,大连,大连,0411,82875999,老虎滩,老虎滩,景点,城市观光,121.685196,38.877396
金宝山森林公园,辽宁,大连,大连,0411,,甘井子区,兴华乡,景点,森林公园,121.51198,38.918046
体育公园,辽宁,大连,大连,0411,,开发区,海滨路与海滨旅游路交口西南130米,景点,公园/广场,121.762848,39.038231
富斯特索道,辽宁,大连,大连,0411,82300524,胜利广场/青泥洼桥,解放路5号劳动公园内,景点,高空观景,121.635495,38.909244
瑞圣国际旅行社,辽宁,大连,大连,0411,,胜利广场/青泥洼桥,长江路177号,景点,旅行社,121.63675,38.923175
凯撒旅游,辽宁,大连,大连,0411,82503399,胜利广场/青泥洼桥,中山路136号希望大厦4层403室,景点,旅行社,121.631627,38.914901
金石国旅,辽宁,大连,大连,0411,,胜利广场/青泥洼桥,轻轨大连站内,景点,旅行社,121.630494,38.922842
横山寺,辽宁,大连,大连,0411,86295000;133****2269,旅顺口区,龙王塘大石洞村祥坛路1号,景点,宗教,121.425453,38.883408
辽宁中青旅,辽宁,大连,大连,0411,66669100,胜利广场/青泥洼桥,青泥8号2510室,景点,旅行社,121.636768,38.918058
甘井子明珠公园,辽宁,大连,大连,0411,,周水子国际机场,哲林街与虹韵路交叉口,景点,公园/广场,121.533295,38.94846
15库,辽宁,大连,大连,0411,82622666,港湾广场,海军广场街道港湾街1号,景点,创意园区,121.665215,38.92923
钻石湾滨海公园,辽宁,大连,大连,0411,,甘井子区,甘井子街道钻石海湾北岸（东北路鹏辉道口东300米）,景点,公园/广场,121.617996,38.952793
天主教堂,辽宁,大连,大连,0411,83631187,人民广场/新开路,日新街道西安街31号,景点,宗教,121.624084,38.915531
大连铁道国际旅行社,辽宁,大连,大连,0411,39576308,大菜市/站北广场,长江路451-9号,景点,旅行社,121.624146,38.919815
山水国际旅行社,辽宁,大连,大连,0411,83631750,西岗区,鞍山路17号兴业广场B座414室,景点,旅行社,121.614424,38.922174
环境国旅,辽宁,大连,大连,0411,87512222,开发区,开发区辽宁街52号正源福地A座4楼,景点,旅行社,121.779648,39.050598
东来国际旅行社,辽宁,大连,大连,0411,87538428,开发区,金马路156号世元国际大厦820室,景点,旅行社,121.770674,39.048164
牛头山公园,辽宁,大连,大连,0411,,保税区,金州新区黄海西二路,景点,公园/广场,121.797737,39.04892
大连绿洲国际旅行社,辽宁,大连,大连,0411,189****7070,西安路沿线,长兴街137-139号富鸿国际大厦A408室,景点,旅行社,121.592392,38.913849
新源国际旅行社,辽宁,大连,大连,0411,,西安路沿线,西安路60号民勇大厦710室,景点,旅行社,121.588326,38.913876
康辉旅行社,辽宁,大连,大连,0411,66853013,金州,斯大林路282号新金州大厦13楼,景点,旅行社,121.704176,39.114796
景远国际旅行社,辽宁,大连,大连,0411,39588268,胜利广场/青泥洼桥,青泥洼桥街道长江路315香榭里广场C座(大连火车站旁)1406-1405室,景点,旅行社,121.628171,38.919811
飞飞旅行社,辽宁,大连,大连,0411,156****6904,西安路沿线,民勇大厦16楼,景点,旅行社,121.588391,38.913463
闯关东影视基地,辽宁,大连,大连,0411,86359999,旅顺,三里桥村寺沟路369号（闯关东影视基地）,景点,影视基地,121.236351,38.831272
LOVE山体公园,辽宁,大连,大连,0411,,开发区,大孤山街道滨海公路与振鹏南路交叉处,景点,公园/广场,121.796638,39.018261
西山湖公园,辽宁,大连,大连,0411,,甘井子区,红旗街道红旗西路恩泽街5号,景点,公园/广场,121.499069,38.933193
西尖山公园,辽宁,大连,大连,0411,,黑石礁,黑石礁街道中山路与黄浦路交叉口西南50米,景点,公园/广场,121.550087,38.873863
大连市朝鲜族文化艺术馆,辽宁,大连,大连,0411,84437012,香炉礁,香炉礁街46号,景点,美术馆,121.595482,38.929539
莲花山公园,辽宁,大连,大连,0411,,付家庄滨海路商圈,威华街134号,景点,公园/广场,121.62664,38.886703
基督教承恩堂,辽宁,大连,大连,0411,,五一广场,长江路665号,景点,宗教,121.612213,38.919361
前田艺术园,辽宁,大连,大连,0411,,付家庄滨海路商圈,迎春一巷,景点,公园/广场,121.618675,38.887806
石葵公园,辽宁,大连,大连,0411,,西岗区,天富山庄南侧,景点,公园/广场,121.63188,38.898952
大连龙兴国际旅行社,辽宁,大连,大连,0411,136****6160,天津街/人民路,宁海街1号,景点,旅行社,121.637909,38.928629
廉政文化公园,辽宁,大连,大连,0411,,奥林匹克广场,绕山路66号,景点,文化公园,121.605469,38.896378
领航旅行社有限公司,辽宁,大连,大连,0411,,大菜市/站北广场,菜市街6号振富大厦18楼1816室,景点,旅行社,121.633204,38.925754
希望广场,辽宁,大连,大连,0411,88867818,中山区,中山路154号,景点,广场,121.630723,38.914317
众人国际旅行社,辽宁,大连,大连,0411,155****7650,天津街/人民路,胜利桥北100米上海路28号,景点,旅行社,121.638324,38.928801
青泥旅游咨询服务中心,辽宁,大连,大连,0411,82649755;82823955,胜利广场/青泥洼桥,青泥洼桥青泥街2号,景点,旅行社,121.635255,38.917915
怡海园,辽宁,大连,大连,0411,,老虎滩,滨海东路,景点,公园/广场,121.700798,38.870075
海洋广场,辽宁,大连,大连,0411,,老虎滩,滨海东路,景点,广场,121.68663,38.878036
交运旅行社有限公司,辽宁,大连,大连,0411,82532266,天津街/人民路,长江路141号旅游汽车散客服务中心2楼右转平台,景点,旅行社,121.638784,38.925634
中国旅行社总社,辽宁,大连,大连,0411,,胜利广场/青泥洼桥,长江路271号邮电大厦,景点,旅行社,121.632081,38.920101
景山近邻公园,辽宁,大连,大连,0411,,老虎滩,高洁巷24号,景点,公园/广场,121.668617,38.893444
家宝轩紫坛博物馆,辽宁,大连,大连,0411,82828111,天津街/人民路,民生街85号,景点,博物馆,121.643557,38.927887
大连丽景国际旅行社有限公司,辽宁,大连,大连,0411,84518827,胜利广场/青泥洼桥,青泥洼桥街道长江路313香榭里广场B座17室,景点,旅行社,121.628735,38.919945
大连市人民政府旧址,辽宁,大连,大连,0411,,中山广场/延安路,中山广场5号,景点,古代遗迹,121.645409,38.92086
安洋旅行社有限公司,辽宁,大连,大连,0411,,天津街/人民路,安乐街28号北方商务楼5楼,景点,旅行社,121.648241,38.922551
惠丰博物馆,辽宁,大连,大连,0411,82863534,老虎滩,老虎滩街道虎滩路碧海园7号,景点,博物馆,121.684181,38.891502
大连国际商品展示中心,辽宁,大连,大连,0411,82538888,天津街/人民路,同兴街25号世贸大厦,景点,展览馆,121.645921,38.923991
世贸观景台,辽宁,大连,大连,0411,,天津街/人民路,同兴街25号世贸大厦,景点,更多景点/周边游,121.646278,38.924088
老街,辽宁,大连,大连,0411,,天津街/人民路,天津街108号,景点,步行街,121.64399,38.923946
长风旅行社,辽宁,大连,大连,0411,,西安路沿线,敦煌路365号建信敦煌大厦1303室,景点,旅行社,121.585385,38.931494
连山社区公园,辽宁,大连,大连,0411,,星海公园,宣州街5号3-1-1室,景点,公园/广场,121.56736,38.887405
大连金融国际旅行社,辽宁,大连,大连,0411,83600777,西安路沿线,鞍山路80号1—3—2号,景点,旅行社,121.596444,38.920654
新干线国际旅行社有限公司,辽宁,大连,大连,0411,84585555,和平广场,高尔基路249号,景点,旅行社,121.598229,38.899989
思想公园,辽宁,大连,大连,0411,,和平广场,中山路427-a-2,景点,公园/广场,121.585526,38.897331
锦云青年公园,辽宁,大连,大连,0411,,锦绣,锦虹街大连市沙河口区锦绣小学南侧约160米,景点,公园/广场,121.550423,38.938828
玉门游园,辽宁,大连,大连,0411,,南沙,星海湾街道西南路莱州街2-26号,景点,公园/广场,121.561134,38.891239
大连航空国际旅行社有限公司,辽宁,大连,大连,0411,84802780,星海湾/星海广场,中山路578号,景点,旅行社,121.585497,38.886597
桃山,辽宁,大连,大连,0411,,南沙,五一路,景点,自然景观,121.569458,38.898293
旅行家（大连）旅行社有限公司,辽宁,大连,大连,0411,,西安路沿线,西安路60号民勇大厦605室,景点,旅行社,121.588188,38.913738
中华工学会旧址陈列馆,辽宁,大连,大连,0411,84648816,西安路沿线,黄河路658号,景点,历史建筑,121.589211,38.910458
大连市民族美术馆,辽宁,大连,大连,0411,135****4342,西安路沿线,三春街34-3号,景点,美术馆,121.597655,38.919147
樱花园,辽宁,大连,大连,0411,,黑石礁,尖山街东北财经大学内,景点,植物园,121.552818,38.879333
石门山公园,辽宁,大连,大连,0411,,锦绣,金盾路,景点,公园/广场,121.560905,38.929516
东财园,辽宁,大连,大连,0411,,黑石礁,浪花街,景点,公园/广场,121.553193,38.875847
大连水上旅游公司,辽宁,大连,大连,0411,,和平广场,太原街138号,景点,旅行社,121.596653,38.890113
香西游园,辽宁,大连,大连,0411,,锦绣,香西路157-1-5号,景点,公园/广场,121.579462,38.928012
学苑广场,辽宁,大连,大连,0411,,黑石礁,杨树街二号,景点,广场,121.547768,38.875538
世纪园,辽宁,大连,大连,0411,,黑石礁,学苑广场-与中山路交叉口东100米,景点,公园/广场,121.548775,38.875519
周北公园,辽宁,大连,大连,0411,,山东路沿线,兴华街道怡宁路39号,景点,公园/广场,121.579499,38.965326
南关岭公园,辽宁,大连,大连,0411,86887799;159****3757,大连北站/南关岭,南关岭路附近,景点,公园/广场,121.606895,39.023094
玄仙宫,辽宁,大连,大连,0411,,甘井子区,G15沈海高速附近,景点,宗教,121.627493,39.073903
基督百合福音堂,辽宁,大连,大连,0411,,甘井子区,高新园区百合山庄(406路终点站)旁,景点,宗教,121.507622,38.877532
黄山炮台遗址,辽宁,大连,大连,0411,,老甘井子,山春街与山明街交叉路口往东南约140米,景点,古代遗迹,121.646912,38.975487
民悦广场,辽宁,大连,大连,0411,,大连北站/南关岭,南关岭路441号,景点,广场,121.602859,39.018879
前关湿地公园,辽宁,大连,大连,0411,,甘井子区,201国道,景点,公园/广场,121.663124,39.035046
