名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
马园法治文化公园,浙江,宁波,宁波,0574,,月湖盛园,吴家塘48号201室,景点,文化公园,121.532822,29.869072
新芝公园,浙江,宁波,宁波,0574,,鼓楼,新芝路95弄5弄5号,景点,公园/广场,121.5392,29.886618
黄鹂公园,浙江,宁波,宁波,0574,,兴宁路,黄鹂新村路黄鹂新村,景点,公园/广场,121.569626,29.851915
白鹤公园,浙江,宁波,宁波,0574,,兴宁路,兴宁路,景点,公园/广场,121.56739,29.852921
姚江公园,浙江,宁波,宁波,0574,87396414,江北区,文教街道环城北路西段540号,景点,公园/广场,121.542534,29.90069
月湖公园,浙江,宁波,宁波,0574,87582626,月湖盛园,偃月街共青路,景点,城市公园,121.543594,29.86718
天童国家森林公园,浙江,宁波,宁波,0574,88480015,鄞州区,东吴镇太白山麓,景点,森林公园,121.794745,29.799284
海曙江滨公园,浙江,宁波,宁波,0574,,鼓楼,鼓楼街道孝闻街与永丰路交叉口北50米,景点,公园/广场,121.548691,29.883362
四明山国家森林公园,浙江,宁波,余姚,0574,62340889,四明山景区,四明山镇甘竹岭,景点,森林公园,121.095657,29.749125
蒙顶山,浙江,宁波,象山,0574,,象山县其他,西周镇,景点,自然风光,121.701897,29.436382
悬山,浙江,宁波,奉化,0574,,奉化区其他,桐照村东南侧,景点,自然风光,121.570726,29.527606
许家山,浙江,宁波,宁海,0574,65123956,宁海县其他,茶院乡,景点,古村古镇,121.536156,29.317158
象山白岩山,浙江,宁波,象山,0574,,象山影视城,新桥镇,景点,自然风光,121.896538,29.309372
福泉山风景区,浙江,宁波,宁波,0574,88374366;88374365,东钱湖,东钱湖韩天线,景点,自然风光,121.701233,29.741879
大岐山,浙江,宁波,慈溪,0574,,观海卫,慈溪观海卫镇,景点,自然风光,121.465805,30.161999
龙山,浙江,宁波,慈溪,0574,,掌起,龙山镇凤鸣路,景点,自然风光,121.556992,30.074261
东茅山,浙江,宁波,余姚,0574,,余姚市其他,三七市镇,景点,自然风光,121.330209,30.065109
胜归山,浙江,宁波,余姚,0574,62630707,余姚市其他,城北乡报房村和余姚镇胜归山村间,景点,自然风光,121.149994,30.063709
教场山公园,浙江,宁波,慈溪,0574,,慈溪市其他,教场山支路教场山公园,景点,公园/广场,121.240921,30.180157
七塔禅寺,浙江,宁波,宁波,0574,87756555,彩虹广场,百丈路183号,景点,宗教,121.56778,29.865385
慧寂禅寺,浙江,宁波,宁波,0574,86051655,柴桥街道,柴桥街道柴桥后所村,景点,宗教,121.942711,29.879017
五磊山风景区,浙江,宁波,慈溪,0574,63670616;63671996,慈溪市其他,观海卫镇,景点,自然风光,121.396416,30.081512
观海卫海日庵,浙江,宁波,慈溪,0574,63604660,观海卫,观海卫镇草庵村,景点,宗教,121.410393,30.17704
金仙禅寺,浙江,宁波,慈溪,0574,63672140,慈溪市其他,观海卫镇金仙寺路8号,景点,宗教,121.377571,30.136482
胜山禅寺,浙江,宁波,慈溪,0574,,胜山镇,胜山镇老街西路,景点,宗教,121.313202,30.232517
璎珞禅寺,浙江,宁波,宁波,0574,86137985,北仑区,璎珞村199号,景点,宗教,121.750283,29.851949
灵峰禅寺,浙江,宁波,宁波,0574,86135515,北仑区,大碶街道大碶邬隘灵峰,景点,宗教,121.74054,29.879328
灵石寺,浙江,宁波,宁波,0574,86769337,大榭,北渡路3号,景点,宗教,121.941696,29.905428
霞屿寺,浙江,宁波,宁波,0574,88490621,东钱湖,东钱湖镇,景点,宗教,121.667953,29.763905
大兰寺花圃,浙江,宁波,宁波,0574,,东钱湖,东钱湖镇韩岭,景点,宗教,121.666416,29.737716
岳林禅寺,浙江,宁波,奉化,0574,88911637,奉化区其他,长汀村岳林禅寺,景点,宗教,121.423187,29.685995
徐凫岩瀑布,浙江,宁波,奉化,0574,88851801,溪口,溪口镇雪窦山景区内,景点,自然风光,121.175591,29.703348
雪窦山大佛景区,浙江,宁波,奉化,0574,88889101;88880992,溪口,溪口镇213省道雪妙段,景点,宗教,121.222092,29.684528
雪窦山,浙江,宁波,奉化,0574,88855555;4001817718,溪口,雪窦山游人中心,景点,自然风光,121.258369,29.685974
梅山尊顶寺,浙江,宁波,奉化,0574,88639923,奉化区其他,方门村街西228号正北方向40米,景点,宗教,121.428387,29.575157
南山禅寺,浙江,宁波,奉化,0574,88932990,奉化区其他,龙潭村,景点,宗教,121.419815,29.635597
马头隆庆寺,浙江,宁波,奉化,0574,,奉化区其他,裘松路7号,景点,宗教,121.653503,29.583355
裘村解空寺,浙江,宁波,奉化,0574,88778950,奉化区其他,裘村镇裘三村,景点,宗教,121.635811,29.60972
尚田观音寺,浙江,宁波,奉化,0574,88630429,奉化区其他,尚三村,景点,宗教,121.409172,29.623186
金峨禅寺,浙江,宁波,宁波,0574,88460659,鄞州区,横溪镇金峨禅寺（宁裘线西）,景点,宗教,121.578705,29.641844
宁波市保国寺古建筑博物馆,浙江,宁波,宁波,0574,55121558,九龙湖风景区,洪塘街道安东路49号,景点,博物馆,121.523209,29.978832
茅山西林禅寺,浙江,宁波,宁波,0574,88076962,鄞州区,姜山镇文山路206号,景点,宗教,121.501223,29.749696
观宗讲寺,浙江,宁波,宁波,0574,87304289,月湖盛园,解放南路18弄6号,景点,宗教,121.55069,29.861233
五台寺,浙江,宁波,宁波,0574,88047533,海曙区,鄞江镇012县道东50米,景点,宗教,121.326614,29.780231
新乐庵,浙江,宁波,宁海,0574,65192834,宁海县其他,桥头胡街道,景点,宗教,121.538202,29.371642
庆源寺,浙江,宁波,宁海,0574,65189602,宁海县其他,西山线,景点,宗教,121.387635,29.491008
福泉禅寺,浙江,宁波,宁海,0574,65380985,宁海县其他,其他地区竹林岭根,景点,宗教,121.410515,29.253119
四明湖,浙江,宁波,余姚,0574,,梁弄镇,四明山北部余姚梁弄镇,景点,自然风光,121.050453,29.947926
天童禅寺,浙江,宁波,宁波,0574,88480525,鄞州区,东吴镇太白山,景点,宗教,121.794759,29.804497
慈溪市宝林寺,浙江,宁波,慈溪,0574,63289954,慈溪市其他,古塘街道天童庄村宝林禅寺,景点,宗教,121.254536,30.211045
阿育王寺,浙江,宁波,宁波,0574,88488998;88383421,鄞州区,五乡镇明伦村五乡东路1999号,景点,宗教,121.742645,29.846239
横山渡口,浙江,宁波,宁波,0574,88403514,鄞州区,咸祥镇,景点,自然风光,121.790413,29.657087
宝梵讲寺,浙江,宁波,象山,0574,65714033,象山县其他,东澄河路82号,景点,宗教,121.868524,29.48049
伏跗室,浙江,宁波,宁波,0574,,鼓楼,孝闻街91号,景点,更多景点/周边游,121.544159,29.877665
东明禅寺,浙江,宁波,余姚,0574,,梁弄镇,梁弄镇西郊东明山,景点,宗教,121.073616,29.919611
龙泉寺,浙江,宁波,奉化,0574,62636199,奉化区其他,龙山弄9号,景点,宗教,121.362753,29.688832
寺前王水库,浙江,宁波,余姚,0574,62989039,余姚市其他,丈亭镇丈亭寺前王,景点,宗教,121.291367,30.046554
法云禅寺,浙江,宁波,宁波,0574,88347168,东钱湖,云龙镇前徐村遮家桥,景点,宗教,121.615422,29.778972
招宝山景区,浙江,宁波,镇海区,0574,86256931,城关,镇海城招宝山路10号,景点,自然风光,121.725281,29.959785
宝庆禅寺,浙江,宁波,宁波,0574,87582645,江北万达广场,庄桥街道宝庆寺47,景点,宗教,121.533272,29.913128
灵山禅寺,浙江,宁波,宁波,0574,87580348,九龙湖风景区,庄桥街道庙下陈22号,景点,宗教,121.530815,29.984791
中国渔村,浙江,宁波,象山,0574,65959999,石浦镇,石浦镇皇城沙滩,景点,特色乡村,121.959641,29.237135
天下玉苑,浙江,宁波,余姚,0574,62915588,余姚市其他,大隐镇山王北路85号,景点,文化公园,121.366959,29.93915
飞扬旅游广场,浙江,宁波,宁波,0574,27666666;27666666,东部新城,宁波五一广场东,景点,旅行社,121.625817,29.854567
梁皇山,浙江,宁波,宁海,0574,65389933,梁皇山风景区,梁皇山探险乐园,景点,自然风光,121.314262,29.26053
中国旅行社,浙江,宁波,宁波,0574,87327713,天一广场,大沙泥街61号2楼,景点,旅行社,121.553851,29.864331
溪口风景区,浙江,宁波,奉化,0574,88855555;4001817718,溪口,溪口镇溪口风景区,景点,自然风光,121.258369,29.685974
蒋氏故居,浙江,宁波,奉化,0574,88855555;4001817718,溪口,溪口镇武岭西路蒋氏故居,景点,名人故居,121.284927,29.681749
国际会展中心,浙江,宁波,宁波,0574,87052056,国际会展中心,会展路181号,景点,展览馆,121.618484,29.873634
宁波神凤海洋世界,浙江,宁波,宁波,0574,56155555,儿童公园,桑田路936号,景点,海洋馆,121.582985,29.852968
中山广场,浙江,宁波,宁波,0574,87362696,鼓楼,鼓楼街道公园路与鼓楼步行街交叉口东北100米,景点,广场,121.549171,29.878033
九龙湖风景区,浙江,宁波,镇海区,0574,86533965,九龙湖风景区,九龙湖镇环湖路168号,景点,自然风光,121.539772,30.045153
天封塔,浙江,宁波,宁波,0574,87302635,天一广场,大沙泥街258号,景点,历史建筑,121.550903,29.865328
峙山公园,浙江,宁波,慈溪,0574,,慈溪市其他,浒山镇峙山南路,景点,公园/广场,121.234901,30.156015
岳鄂王庙,浙江,宁波,宁波,0574,,东钱湖,东钱湖镇湖滨西路,景点,宗教,121.636139,29.7824
宁波市佛教居士林,浙江,宁波,宁波,0574,87308155,月湖盛园,柳汀街98号,景点,宗教,121.543419,29.867512
丹山赤水风景名胜区,浙江,宁波,余姚,0574,87786171,余姚市其他,蜻白线大岚镇柿林村,景点,自然风光,121.16024,29.795332
白水冲瀑布,浙江,宁波,余姚,0574,,梁弄镇,梁弄镇南4公里,景点,自然风光,121.091484,29.871832
鸣鹤古镇,浙江,宁波,慈溪,0574,63671996;63671989,慈溪市其他,三兴桥东路,景点,古村古镇,121.379089,30.136129
观海卫城,浙江,宁波,慈溪,0574,,观海卫,观海卫镇南市路1号,景点,人文古迹,121.404877,30.169197
慈城清风园,浙江,宁波,宁波,0574,87572398,慈城,慈城古县衙内,景点,人文古迹,121.450233,29.988001
海曙鼓楼,浙江,宁波,宁波,0574,,鼓楼,公园路2号,景点,历史建筑,121.546471,29.873701
慈城古县城景区,浙江,宁波,宁波,0574,87572788,慈城,慈骆公路慈城古县城游客服务中心,景点,古村古镇,121.45063,29.984182
五龙潭,浙江,宁波,宁波,0574,88049666;87893576,海曙区,龙观乡,景点,自然风光,121.257835,29.794874
它山堰,浙江,宁波,宁波,0574,88431213,海曙区,鄞江镇,景点,人文古迹,121.351791,29.767149
慈湖,浙江,宁波,宁波,0574,,慈城,慈城镇民权路北慈湖,景点,自然风光,121.452469,29.991131
妙音庵,浙江,宁波,宁波,0574,,慈城,慈城古镇,景点,宗教,121.440315,29.990656
青云天瀑景区,浙江,宁波,宁波,0574,,海曙区,龙观乡,景点,自然风光,121.276779,29.78826
伍山海滨石窟,浙江,宁波,宁海,0574,65317566;65317568,宁海县其他,长街镇,景点,古代遗迹,121.756348,29.209213
海口海防遗址,浙江,宁波,镇海区,0574,,城关,招宝山街道招宝山路10号招宝山景区内,景点,古代遗迹,121.726196,29.958937
象山影视城,浙江,宁波,象山,0574,155****3907;4007113355,象山影视城,新桥镇象山影视城景区,景点,影视基地,121.838837,29.288185
民国大杂院,浙江,宁波,奉化,0574,88852566;135****6939,溪口,奉化溪口蒋氏故居对面民国大杂院,景点,历史建筑,121.282455,29.679918
江北天主堂,浙江,宁波,宁波,0574,,老外滩,外滩街道中马路2号,景点,宗教,121.560402,29.874323
张苍水纪念馆,浙江,宁波,宁波,0574,87270335,鼓楼,苍水街194号,景点,纪念馆,121.548943,29.877731
老外滩,浙江,宁波,宁波,0574,87661143,老外滩,中马路157号-159号,景点,步行街,121.56051,29.87583
南宋石刻公园,浙江,宁波,宁波,0574,88401022,东钱湖,东岸上水下庄黄梅山麓,景点,文化公园,121.686836,29.745834
东钱湖小普陀,浙江,宁波,宁波,0574,88490861,东钱湖,陶公路东钱湖旅游度假区,景点,自然风光,121.658157,29.768925
宁波府城隍庙,浙江,宁波,宁波,0574,,城隍庙,县学街22号,景点,宗教,121.553406,29.86808
潘天寿广场,浙江,宁波,宁海,0574,,宁海大厦,中山中路与天广路交口西北110米,景点,广场,121.432388,29.299494
鄞州公园,浙江,宁波,宁波,0574,,鄞州万达广场,首南街道首南中路,景点,公园/广场,121.54657,29.811636
宁波帮博物馆,浙江,宁波,镇海区,0574,56800600;56800611,庄市街道,庄市街道思源路255号（近宁波大学）,景点,博物馆,121.627403,29.918365
慈城孔庙,浙江,宁波,宁波,0574,87572398;87573396,慈城,竺巷东路55号,景点,宗教,121.451485,29.983671
慈城校士馆,浙江,宁波,宁波,0574,87572398;87572508,慈城,慈城镇太湖路66号,景点,历史建筑,121.455086,29.989223
中山东路圣教堂,浙江,宁波,宁波,0574,,彩虹广场,中山东路577号,景点,宗教,121.573334,29.867758
永丰库遗址公园,浙江,宁波,宁波,0574,,天一广场,中山西路,景点,公园/广场,121.547134,29.873873
曹王庙,浙江,宁波,奉化,0574,,奉化区其他,曹黄线与下湖线交叉路口往东北约260米,景点,宗教,121.599378,29.598898
圆圆旅行社,浙江,宁波,宁波,0574,86865527,北仑银泰城,新碶街道太河路778号体艺中心,景点,旅行社,121.831352,29.89872
柔石故居,浙江,宁波,宁海,0574,65518585,老城关,城关镇柔石路1号,景点,纪念馆,121.423363,29.287842
天宫庄园,浙江,宁波,宁波,0574,88492315;88343645,鄞州高教园区,下应街道湾底村,景点,动植物园,121.577324,29.802811
三江口公园,浙江,宁波,宁波,0574,,江北区,三江口,景点,公园/广场,121.542717,29.907183
石浦渔港古城景区,浙江,宁波,象山,0574,65971999,石浦镇,石浦镇江心街4号,景点,自然风光,121.946541,29.208876
象山关帝庙,浙江,宁波,象山,0574,,象山县其他,象西线与关庙路交叉路口往南约100米,景点,宗教,121.626573,29.472643
亚洲飞人,浙江,宁波,象山,0574,,石浦镇,石浦渔港古城人民路亚洲飞人,景点,展览馆,121.943871,29.210892
宋岙村,浙江,宁波,余姚,0574,,余姚市其他,陆埠镇洪山行政村宋岙自然村180号,景点,古村古镇,121.240189,29.914726
凤凰谷休闲度假村,浙江,宁波,宁波,0574,88281388,海曙区,横街镇鄞县大道横街段1699号,景点,更多景点/周边游,121.385535,29.85691
浙东抗日根据地,浙江,宁波,余姚,0574,62370909,梁弄镇,梁弄镇,景点,革命根据地,121.081449,29.882779
百丈公园,浙江,宁波,宁波,0574,,百丈东路沿线,东柳街道百丈东路920号（近兴业银行）,景点,公园/广场,121.582787,29.85989
长丰公园,浙江,宁波,宁波,0574,,兴宁路,江东南路日月星城西北侧约30米,景点,公园/广场,121.552147,29.855625
鲤龙潭森林公园,浙江,宁波,象山,0574,,象山县其他,西周镇镇安路104号（近华翔国际酒店）,景点,森林公园,121.691597,29.446716
宁波鄞州居家博物园,浙江,宁波,宁波,0574,138****2259,海曙区,明乐村马车桥,景点,展览馆,121.395828,29.941389
十里红妆博物馆,浙江,宁波,宁海,0574,65566519,老城关,徐霞客大道1号,景点,博物馆,121.429245,29.279802
潘天寿故居,浙江,宁波,宁海,0574,65571244,宁海县其他,桃源街道冠庄建设村,景点,名人故居,121.431389,29.34016
宁波杭州湾国家湿地公园,浙江,宁波,慈溪,0574,63078282;63078300,慈溪市其他,滨海二路,景点,自然风光,121.159454,30.314396
剑桥公园,浙江,宁波,宁波,0574,,鄞州高教园区,四明东路,景点,公园/广场,121.563133,29.824888
梁辉水库,浙江,宁波,余姚,0574,,余姚市其他,梨洲街道（近杭甬高速余姚出口）,景点,现代建筑,121.161255,29.97439
南塘老街,浙江,宁波,宁波,0574,87306555,南塘老街,船埠巷与鄞奉路交叉口北150米路西,景点,步行街,121.540466,29.85486
柔石公园,浙江,宁波,宁海,0574,,华庭家园,桃源街道金水路旁,景点,公园/广场,121.441811,29.316298
院士雕塑园,浙江,宁波,宁波,0574,88126501;88126519,鄞州高教园区,钱湖南路928号,景点,自然风光,121.568245,29.814228
达篷山雅阁尔,浙江,宁波,慈溪,0574,,掌起,龙山镇三北工业区,景点,自然风光,121.510155,30.060352
南洪桥湿地,浙江,宁波,余姚,0574,,余姚市其他,陆埠镇杨家岭,景点,自然风光,121.246495,29.93354
陆埠水库,浙江,宁波,余姚,0574,,余姚市其他,陆埠镇双溪口,景点,现代建筑,121.240936,29.948772
青龙山,浙江,宁波,宁波,0574,,北仑区,青龙山村,景点,自然风光,122.018117,29.844217
梅岛,浙江,宁波,余姚,0574,,余姚市其他,陆埠镇,景点,自然风光,121.244711,29.950421
美乐熊文化乐园,浙江,宁波,余姚,0574,135****9681,文山路,文山路661号嘉悦购物广场C区3楼（近城东路）,景点,主题公园,121.183121,30.059196
耕民公园,浙江,宁波,慈溪,0574,,周巷,周巷镇人民政府东,景点,公园/广场,121.137924,30.186102
天宁寺,浙江,宁波,宁波,0574,,月湖盛园,中山西路206号,景点,宗教,121.543282,29.874146
永传禅寺,浙江,宁波,宁波,0574,,掌起,金沙村金烈路,景点,宗教,121.472498,30.039998
古林绿苑,浙江,宁波,宁波,0574,,海曙区,古林中心路110号,景点,公园/广场,121.437647,29.836207
欢乐鱼乐园,浙江,宁波,奉化,0574,189****3306;134****0028,奉化区其他,锦屏街道南泉路90号,景点,游乐场,121.399323,29.63822
浦东公园,浙江,宁波,余姚,0574,,余姚市其他,三七市镇政府西侧,景点,公园/广场,121.341789,30.026325
天下第一桃园,浙江,宁波,奉化,0574,88834833,奉化区其他,萧王庙林家村,景点,更多景点/周边游,121.342232,29.677153
爱婴房,浙江,宁波,宁波,0574,87509310,青林湾,青林湾街72-74号,景点,更多景点/周边游,121.52523,29.90027
浙仑海外旅行社,浙江,宁波,宁波,0574,81911111,国际会展中心,东部新城和济街68号城投大厦11楼,景点,旅行社,121.611214,29.868341
宁波浙东大竹海景区,浙江,宁波,宁波,0574,88114804;4008976677,海曙区,横街镇大雷村,景点,自然风光,121.312546,29.859264
包玉刚故居,浙江,宁波,镇海区,0574,,庄市街道,庄市街道钟包村,景点,名人故居,121.629555,29.934563
邵逸夫故居,浙江,宁波,镇海区,0574,,庄市街道,永旺路清河小区西侧约30米,景点,名人故居,121.649254,29.921391
茅镬村,浙江,宁波,宁波,0574,,海曙区,章水镇周公宅水库上游,景点,古村古镇,121.191345,29.790543
猴岛,浙江,宁波,镇海区,0574,86533965,九龙湖风景区,九龙湖镇九龙湖风景区中心岛,景点,自然风光,121.533028,30.038464
胜山基督教堂,浙江,宁波,慈溪,0574,,胜山镇,富民路180号,景点,宗教,121.316192,30.233502
大青虫有机蔬果园,浙江,宁波,余姚,0574,135****3923;135****5585,余姚市其他,河姆渡镇河姆渡村冯家,景点,更多景点/周边游,121.333062,29.944063
蓝莓庄园,浙江,宁波,奉化,0574,65235236,奉化区其他,赤岙村,景点,更多景点/周边游,121.301912,29.489212
九峰山网岙景区,浙江,宁波,宁波,0574,86786235;86143095,九峰山风景区,大契街道城联村九峰山,景点,自然风光,121.840996,29.852386
德和根艺美术馆,浙江,宁波,象山,0574,65724776,东湖苑,东谷湖景区湖滨路1号,景点,美术馆,121.882797,29.484453
渔光曲号环港游,浙江,宁波,象山,0574,65976597,石浦镇,渔港古城对面游船码头,景点,城市观光,121.94779,29.20845
脉动山庄,浙江,宁波,宁波,0574,,海曙区,五龙潭风景区,景点,更多景点/周边游,121.323402,29.774652
小溪岙峡谷漂流,浙江,宁波,奉化,0574,,奉化区其他,溪口镇小溪岙村,景点,漂流,121.263898,29.646888
永淦古玩旅游区,浙江,宁波,慈溪,0574,,慈溪市其他,天元镇天潭路88号,景点,展览馆,121.174937,30.188577
横溪金峨谷,浙江,宁波,宁波,0574,88481000,鄞州区,横溪镇芦花桥村竹马岭水库下,景点,自然风光,121.576141,29.667181
日日红樱桃园,浙江,宁波,余姚,0574,,梁弄镇,梁弄镇东溪村官园,景点,植物园,121.058997,29.864153
东钱湖水上乐园,浙江,宁波,宁波,0574,89206666,东钱湖,东钱湖镇环湖南路333号,景点,水上乐园,121.639259,29.743536
梅大樱桃观光园,浙江,宁波,宁海,0574,,宁海县其他,梅林凫溪村,景点,植物园,121.435897,29.403367
丽盛玫瑰庄园,浙江,宁波,宁波,0574,86821111,牡丹庄园,沿山公路68号,景点,植物园,121.761314,29.907337
前堰头杨梅基地,浙江,宁波,宁波,0574,135****8050,东钱湖,雅戈尔动物园北门附近,景点,更多景点/周边游,121.67465,29.809629
萧王庙花木园,浙江,宁波,奉化,0574,,奉化区其他,309省道附近,景点,更多景点/周边游,121.357544,29.712912
岳林东路基督教堂,浙江,宁波,奉化,0574,,奉化区其他,岳林东路177号,景点,宗教,121.423752,29.661942
何家古树群,浙江,宁波,奉化,0574,,奉化区其他,新何段北100米,景点,自然风光,121.344188,29.666588
东升公园,浙江,宁波,奉化,0574,,奉化区其他,岳林东路218-1号,景点,公园/广场,121.428555,29.658786
应氏宗祠,浙江,宁波,奉化,0574,,奉化区其他,弥勒大道,景点,宗教,121.379359,29.664149
宁波港通国际旅行社,浙江,宁波,奉化,0574,88526868,奉化区其他,中塔路219号J号,景点,旅行社,121.399232,29.667922
奉化善济寺,浙江,宁波,奉化,0574,,奉化区其他,305乡道,景点,宗教,121.479416,29.563177
永福太寺,浙江,宁波,奉化,0574,,奉化区其他,银河路南50米,景点,宗教,121.607368,29.598351
永福寺,浙江,宁波,奉化,0574,,奉化区其他,305县道,景点,宗教,121.248856,29.487503
宝中旅游,浙江,宁波,奉化,0574,88875799,溪口,中兴中路718号,景点,旅行社,121.288044,29.692194
新湖勇富庙,浙江,宁波,奉化,0574,,奉化区其他,柏三段北50米,景点,宗教,121.26976,29.51232
登溪庙,浙江,宁波,奉化,0574,,奉化区其他,312乡道,景点,宗教,121.289551,29.56101
明应庙,浙江,宁波,奉化,0574,,奉化区其他,330乡道,景点,宗教,121.381966,29.597025
栖贞禅寺,浙江,宁波,奉化,0574,130****1900,奉化区其他,栖贞禅寺,景点,宗教,121.526244,29.545778
亚德容公园,浙江,宁波,奉化,0574,,奉化区其他,新建东路,景点,公园/广场,121.461247,29.707857
天湖寺,浙江,宁波,奉化,0574,,奉化区其他,316乡道,景点,宗教,121.261391,29.514687
安岩禅寺,浙江,宁波,奉化,0574,,奉化区其他,葛安段附近,景点,宗教,121.365349,29.544439
锦屏耶稣堂,浙江,宁波,奉化,0574,88981414,奉化区其他,广平路1号,景点,宗教,121.411537,29.650471
龙王庙,浙江,宁波,奉化,0574,,奉化区其他,升左段东50米,景点,宗教,121.147888,29.62361
岳林公园,浙江,宁波,奉化,0574,88938599,奉化区其他,大田路23幢,景点,公园/广场,121.424454,29.660542
鲍氏宗祠,浙江,宁波,奉化,0574,,奉化区其他,302乡道,景点,宗教,121.227882,29.425486
培本堂,浙江,宁波,奉化,0574,,奉化区其他,萧奉路42号,景点,人文古迹,121.357937,29.709517
慈园,浙江,宁波,奉化,0574,,溪口,牌门南路113号,景点,公园/广场,121.281631,29.683989
亭下湖,浙江,宁波,奉化,0574,88811158,奉化区其他,溪口镇亭下湖风景区,景点,自然风光,121.198982,29.647823
净慈古寺,浙江,宁波,奉化,0574,88807128,奉化区其他,S309,景点,宗教,121.197456,29.604637
白云寺,浙江,宁波,奉化,0574,,奉化区其他,尚岭线,景点,宗教,121.371485,29.487375
何家村庙,浙江,宁波,奉化,0574,,奉化区其他,新何段西50米,景点,宗教,121.342931,29.665874
城西漂流,浙江,宁波,奉化,0574,,奉化区其他,五岙路北50米,景点,漂流,121.383823,29.645007
奉化中山公园,浙江,宁波,奉化,0574,,奉化区其他,锦屏街道公园路附近,景点,公园/广场,121.405067,29.658766
枫水庙,浙江,宁波,奉化,0574,,奉化区其他,西苑路281号,景点,宗教,121.384131,29.674791
奉化行慈庙,浙江,宁波,奉化,0574,,奉化区其他,鄞里线北50米,景点,宗教,121.249527,29.726246
汉城庙,浙江,宁波,奉化,0574,,奉化区其他,清墙弄路2号,景点,宗教,121.433754,29.665938
徐凫岩步云谷旅游度假区,浙江,宁波,奉化,0574,88851801;189****2639,溪口,溪口镇徐凫岩,景点,自然风光,121.17746,29.704783
虞忠肃公庙,浙江,宁波,奉化,0574,,奉化区其他,214省道西50米,景点,宗教,121.416369,29.741529
忠孝傅家,浙江,宁波,奉化,0574,,溪口,武岭西路37号附近,景点,更多景点/周边游,121.283348,29.682175
溪口镇文化站,浙江,宁波,奉化,0574,,溪口,奉通北路27-1号附近,景点,展览馆,121.274427,29.684087
