名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
重庆市江北嘴中央商务区中央公园,重庆,重庆,重庆,023,,五里店/江北嘴,黄花园大桥北桥头江北嘴中央商务区,景点,城市公园,106.576027,29.572205
钓鱼城景区,重庆,重庆,合川区,023,42718788;42822763,合川区其他,钓鱼城大道鱼城村,景点,古代遗迹,106.311699,30.003841
百林公园,重庆,重庆,重庆,023,,渝北区,黄山大道中段1号,景点,城市公园,106.506462,29.615152
北碚公园,重庆,重庆,重庆,023,68359503,老城区/天奇广场,碚峡路106号,景点,城市公园,106.442604,29.82744
围城路滨河公园,重庆,重庆,潼南区,023,,外滩国际城,滨江路1号,景点,城市公园,105.832451,30.178917
秀山土家族苗族滨江公园,重庆,重庆,秀山土家族苗族自治县,023,,秀山土家族苗族自治县其他,中和街道人民路48号附近,景点,城市公园,108.986832,28.439484
朝华文化公园,重庆,重庆,丰都县,023,,丰都县其他,三合镇平都大道西段136号,景点,文化公园,107.727386,29.865559
大垭口森林公园,重庆,重庆,开州区,023,58410337,开州区其他,万州区天城大垭口,景点,森林公园,108.343925,30.925238
东山森林公园,重庆,重庆,梁平区,023,53222807,梁平区其他,蟠龙镇北环路487号,景点,森林公园,107.83136,30.642733
垫江凤山公园,重庆,重庆,垫江县,023,74666316,垫江,桂溪街道凤山宾馆附近,景点,城市公园,107.352043,30.326864
海石公园,重庆,重庆,重庆,023,61968666,沙坪坝区,中梁镇北金路,景点,公园/广场,106.411544,29.694616
海棠公园,重庆,重庆,荣昌区,023,46785834,昌州故里,昌元街道宝城路,景点,城市公园,105.591805,29.411581
合川人民公园,重庆,重庆,合川区,023,42822910,城北,公园路与交通路交口,景点,城市公园,106.266563,29.999453
红池坝国家森林公园,重庆,重庆,巫溪县,023,51690000,巫溪县其他,文峰镇红池坝景区,景点,森林公园,109.071861,31.5397
后堡公园,重庆,重庆,重庆,023,60539709,南坪,南坪正街后堡公园,景点,城市公园,106.571053,29.539232
花山公园,重庆,重庆,南川区,023,186****3069,花山公园,东城街道东环路9号附近,景点,城市公园,107.106888,29.160521
黄葛渡公园,重庆,重庆,重庆,023,,南坪,南坪北路,景点,公园/广场,106.565189,29.534739
黄水国家森林公园,重庆,重庆,石柱土家族自治县,023,,石柱土家族自治县其他,南宾镇二环路,景点,森林公园,108.395927,30.224712
江边公园,重庆,重庆,重庆,023,68864224,九滨路,培峡路,景点,城市公园,106.530655,29.538342
九重山国家森林公园,重庆,重庆,城口县,023,,城口县其他,城口九重山森林公园,景点,森林公园,108.556488,31.899107
龙凤溪公园,重庆,重庆,重庆,023,68284113,北碚区,望月村53号,景点,城市公园,106.432739,29.817822
铝镇公园,重庆,重庆,重庆,023,,西彭,铝城正街与铝城三路交叉口旁,景点,城市公园,106.328346,29.303644
美茵运动公园,重庆,重庆,重庆,023,,开发区,石桥铺街道兰美路港城凤鸣香山东南150米,景点,城市公园,106.461761,29.528509
南州公园,重庆,重庆,綦江区,023,48663140,綦江区其他,陵园路21号,景点,城市公园,106.646796,29.024952
蟠龙湖公园,重庆,重庆,合川区,023,,城北,合阳城街道华西医院南侧,景点,城市公园,106.261925,30.00065
沙龙公园,重庆,重庆,万州区,023,58142004,万达广场/移民广场,沙龙路一段1278号,景点,城市公园,108.3713,30.800926
山谷公园,重庆,重庆,彭水苗族土家族自治县,023,,彭水苗族土家族自治县其他,高家台街10号附近,景点,城市公园,108.167152,29.2901
石马山公园,重庆,重庆,梁平区,023,53253789,石马山游乐园,梁山街道石马路111号,景点,城市公园,107.800125,30.662174
双龙湖公园,重庆,重庆,重庆,023,,两路,双龙湖街道双龙大道183号,景点,公园/广场,106.625793,29.708778
双桥公园,重庆,重庆,大足区,023,43332519,大足区,双龙西路23号,景点,城市公园,105.770859,29.485121
万州太白岩公园,重庆,重庆,万州区,023,,万州区其他,太白街道沙龙路一段（长城长大酒店西）,景点,纪念公园,108.368851,30.807501
天生城公园,重庆,重庆,万州区,023,,天城区,周家坝街道天龙路368号,景点,城市公园,108.363762,30.830414
乌龙池森林公园,重庆,重庆,万州区,023,58598192,万州区其他,盐井乡高家村,景点,森林公园,108.390484,30.590953
西山公园,重庆,重庆,万州区,023,,万达广场/移民广场,王牌路13号,景点,公园/广场,108.38459,30.802679
新泰桂山市民公园,重庆,重庆,永川区,023,49863677,老城区,中山路街道玉屏路83号,景点,城市公园,105.897453,29.353148
渝高公园,重庆,重庆,重庆,023,68635054;68635064,石桥铺,科园三街101号,景点,城市公园,106.488205,29.529533
玉峰山森林公园,重庆,重庆,重庆,023,67616763,渝北区,玉峰山镇玉峰村,景点,森林公园,106.695084,29.639458
云阳龙缸景区,重庆,重庆,云阳县,023,55333111,龙缸景区,清水土家族乡云阳龙缸地质公园,景点,自然风光,109.013672,30.676107
永川中央公园,重庆,重庆,永川区,023,,新城区,人民东路,景点,城市公园,105.931412,29.350912
重庆棕榈泉生态公园,重庆,重庆,重庆,023,,北部新区,金开大道与和睦路交叉口东北角,景点,公园/广场,106.540451,29.629393
邹容公园,重庆,重庆,重庆,023,,两路口,南区公园路,景点,城市公园,106.554634,29.551752
阿蓬江风景区,重庆,重庆,黔江区,023,81585678,黔江区,新华东路618号,景点,自然风光,108.663376,29.104692
新华日报营业部旧址,重庆,重庆,重庆,023,,解放碑,民生路240号,景点,历史建筑,106.570742,29.557757
白鹭大庄园,重庆,重庆,重庆,023,,九龙坡区,白市驿镇三多桥村白市驿收费站出口500米路标,景点,动物园,106.331765,29.505693
花果村白云寺,重庆,重庆,重庆,023,,渝北区,段拖路,景点,宗教,106.843468,29.91202
佰富江景度假村,重庆,重庆,重庆,023,,佰福高尔夫,宏帆路,景点,更多景点/周边游,106.471825,29.605074
金佛山,重庆,重庆,南川区,023,71669888;87858111,金佛山景区,南城街道三汇村金佛山西坡景区,景点,自然风光,107.108681,29.053717
金堂湖景区,重庆,重庆,璧山区,023,,璧山区其他,正兴镇凉水井,景点,自然风光,106.142052,29.466265
荆竹峡-汉风神谷景区,重庆,重庆,巫溪县,023,51683142,巫溪县其他,三峡博物馆远古巫文化分馆,景点,自然风光,109.645897,31.547941
龙桥河景区,重庆,重庆,奉节县,023,81765678,奉节县其他,土家族乡蜀鄂村15组,景点,自然风光,109.378822,30.530258
妙音山紫竹寺,重庆,重庆,綦江区,023,,綦江区其他,万东镇五斗堡社,景点,宗教,106.934776,28.952618
南岸观音寺,重庆,重庆,重庆,023,,四公里,学府大道39号,景点,宗教,106.574242,29.502218
南彭水库,重庆,重庆,重庆,023,,巴南区,104省道,景点,现代建筑,106.689812,29.321993
南天湖景区,重庆,重庆,丰都县,023,70750266,仙女山景区,天湖国际东南400米,景点,自然风光,107.814041,29.578924
南温泉,重庆,重庆,重庆,023,62841111;62841666,巴南区,南泉街道南泉路6号,景点,温泉,106.578239,29.421707
能仁寺,重庆,重庆,重庆,023,136****5763,解放碑,中华路92号,景点,宗教,106.576782,29.555702
聂荣臻元帅陈列馆,重庆,重庆,江津区,023,47560944;47562678,鼎山,几江街道鼎山大道386号,景点,陈列馆,106.260735,29.275064
綦江古剑山,重庆,重庆,綦江区,023,81711055;48699114,綦江区其他,古南街道青水村,景点,自然风光,106.611,28.954901
三洞桥观音寺,重庆,重庆,云阳县,023,,云阳县其他,盐井坡2号,景点,宗教,108.633688,31.188435
三多桥白鹭自然保护区,重庆,重庆,重庆,023,,九龙坡区,白市驿正街92号,景点,自然保护区,106.330131,29.504991
石宝寨,重庆,重庆,忠县,023,54215063,忠县其他,石宝镇,景点,历史建筑,108.191589,30.421568
石林寺,重庆,重庆,重庆,023,,大渡口区,跳磴镇石林寺,景点,宗教,106.416267,29.418362
石笋山风景区,重庆,重庆,永川区,023,49365888,永川区其他,何埂镇石笋山村,景点,自然风光,105.953163,29.155359
石柱革命烈士陵园,重庆,重庆,石柱土家族自治县,023,,石柱土家族自治县其他,红卫社区南宾路狮子堡上,景点,烈士陵园,108.116814,29.995796
重庆宋庆龄旧居陈列馆,重庆,重庆,重庆,023,63894317,两路口,两路口新村5号,景点,陈列馆,106.548721,29.554108
温泉寺,重庆,重庆,重庆,023,,北温泉,渝南路北温泉公园,景点,宗教,106.415543,29.857843
巫溪灵巫洞,重庆,重庆,巫溪县,023,51682061,巫溪县其他,天星乡灵巫洞（人民街88号）,景点,自然风光,109.596802,31.482946
酉阳桃花源,重庆,重庆,酉阳土家族苗族自治县,023,75532359,酉阳土家族苗族自治县其他,210省道与319国道交叉口50米酉阳桃花源游客中心,景点,自然风光,108.752342,28.858145
重庆雨台山风景区,重庆,重庆,涪陵区,023,72769188;173****8193,涪陵区其他,江东朋乐路1800号,景点,自然风光,107.442268,29.72883
张自忠烈士陵园,重庆,重庆,重庆,023,68257800,北碚城南,将军路85号,景点,烈士陵园,106.410515,29.809399
渝之旅国际旅行社,重庆,重庆,重庆,023,63730663,解放碑,民生路9号阳光星座6-2号,景点,旅行社,106.570074,29.557014
重庆巴人博物馆,重庆,重庆,重庆,023,68159746,巴国城,红狮大道6号-7（巴国城内）,景点,博物馆,106.471916,29.499788
博物馆大后方抗战文化研究室,重庆,重庆,重庆,023,,两路口,两路口新村5号,景点,博物馆,106.548823,29.554139
陈独秀旧居陈列馆,重庆,重庆,江津区,023,47583858;47583958,江津区,江津西南鹤山坪石墙院,景点,名人故居,106.247932,29.204041
大韩民国临时政府旧址陈列馆,重庆,重庆,重庆,023,63820752,七星岗,莲花池38号,景点,陈列馆,106.569504,29.555752
档案史志馆,重庆,重庆,綦江区,023,,綦江区其他,城北大道,景点,陈列馆,106.65397,29.03276
钓鱼城古战场遗址博物馆,重庆,重庆,合川区,023,42822763,合川区其他,钓鱼城街道石马街4号,景点,博物馆,106.316162,30.004812
法国水师兵营旧址,重庆,重庆,重庆,023,139****4444,长嘉汇商圈,弹子石谦泰路142号,景点,古代遗迹,106.584511,29.579512
飞虎展览馆,重庆,重庆,重庆,023,,渝中区,李子坝嘉陵新路62号,景点,陈列馆,106.533615,29.550468
国民参政会旧址,重庆,重庆,重庆,023,139****8854,解放碑,中华路168号,景点,历史建筑,106.574882,29.556958
湖广填四川移民博物馆,重庆,重庆,重庆,023,63930544,朝天门,朝天门街道长滨路芭蕉园1号湖广会馆内,景点,博物馆,106.587242,29.558018
渝中清真寺,重庆,重庆,重庆,023,63844457,较场口,中兴路5号穆斯林大厦14楼,景点,宗教,106.570549,29.554062
邱少云烈士纪念馆,重庆,重庆,铜梁区,023,45632537,铜梁区其他,巴川街道民主路64号,景点,纪念馆,106.051544,29.847729
史迪威博物馆,重庆,重庆,重庆,023,63609515,渝中区,嘉陵新路63号,景点,博物馆,106.533043,29.550529
天池教堂,重庆,重庆,忠县,023,,忠县其他,望水乡,景点,宗教,107.915144,30.232504
武隆博物馆,重庆,重庆,武隆区,023,77723551,武隆县都市广场,芙蓉街道图书馆B1层、2层,景点,博物馆,107.768822,29.326336
兴茂三峡石展览馆,重庆,重庆,城口县,023,,城口县其他,渝东大花园步行街,景点,展览馆,108.903797,31.816186
赵世炎烈士故居,重庆,重庆,酉阳土家族苗族自治县,023,75312067,酉阳土家族苗族自治县其他,龙潭镇赵庄社区赵庄路219号,景点,名人故居,108.974861,28.760824
重庆自然博物馆,重庆,重庆,重庆,023,60313777,北碚城南,金华路398号,景点,博物馆,106.407784,29.818872
桥口坝华馨温泉,重庆,重庆,重庆,023,66480808,巴南区,一品镇桥口坝街竹苑温泉旁,景点,温泉,106.538556,29.280959
桥口坝温泉浴疗中心,重庆,重庆,重庆,023,66480571;66481800,巴南区,一品街道桥口坝村七社,景点,温泉,106.539558,29.281109
泰古广场,重庆,重庆,重庆,023,63630099,上清寺,人民路129号,景点,公园/广场,106.554207,29.562588
圣寿寺,重庆,重庆,大足区,023,43722207,大足区,宝顶镇香山街6号,景点,宗教,105.798592,29.75132
中国国际旅行社,重庆,重庆,重庆,023,68416380,杨家坪,杨家坪正街8号附104号隔壁,景点,旅行社,106.513688,29.508278
龙头寺公园,重庆,重庆,重庆,023,,龙头寺,五红路,景点,城市公园,106.554588,29.588194
501艺术基地,重庆,重庆,重庆,023,,黄桷坪,黄桷坪正街5-15号,景点,创意园区,106.54335,29.486532
三峡广场,重庆,重庆,重庆,023,65412693,三峡广场,渝碚路街道汉渝路,景点,广场,106.46241,29.557152
太极森林公园,重庆,重庆,涪陵区,023,72302037,涪陵区其他,荔枝街道望州路99号,景点,城市公园,107.373125,29.688181
重庆科技馆,重庆,重庆,重庆,023,61863050;61863051,五里店/江北嘴,江北城文星门街7号,景点,科技馆,106.577866,29.57111
若瑟堂,重庆,重庆,重庆,023,,解放碑,民生路280号（近新华社旧址）,景点,宗教,106.569664,29.557587
中国青年旅行社,重庆,重庆,重庆,023,152****4354,观音桥,观音桥街道建新北路5号邦兴北都26-05号,景点,旅行社,106.529208,29.574175
网逸国际旅行社,重庆,重庆,重庆,023,63877797,解放碑,七星岗民生路329号渝海大厦11楼,景点,旅行社,106.5691,29.5566
海棠晓月圣地温泉,重庆,重庆,重庆,023,62533100,南坪,南坪东路587号,景点,温泉,106.582596,29.53973
老街公园,重庆,重庆,重庆,023,,鱼洞,江滨路,景点,城市公园,106.533524,29.382847
含笑公园,重庆,重庆,重庆,023,,鱼洞,莲花街道大江西路与石洋街交叉口西北150米,景点,城市公园,106.500999,29.391281
龙洲湾通江公园,重庆,重庆,重庆,023,,龙洲湾,龙洲湾街道公园北路与龙洲大道交叉口西南100米,景点,城市公园,106.537643,29.391562
照母山森林公园,重庆,重庆,重庆,023,63027397,北部新区,金开大道西段88号,景点,自然风光,106.509247,29.626816
龙州湾滨江公园,重庆,重庆,重庆,023,,鱼洞,莲花街道龙海大道（近龙州大道）,景点,城市公园,106.51313,29.391064
樵坪山,重庆,重庆,重庆,023,131****9409,巴南区,鹿角镇,景点,自然风光,106.670309,29.413859
桃花岛风景区,重庆,重庆,重庆,023,,巴南区,木洞镇苏家浩村,景点,自然风光,106.873322,29.595778
黑山谷景区,重庆,重庆,綦江区,023,48338893,黑山谷景区,黑山镇43县道黑山谷八角游客接待中心,景点,自然风光,106.996147,28.881147
摩围山风景区,重庆,重庆,彭水苗族土家族自治县,023,78488888,彭水苗族土家族自治县其他,黄家镇,景点,自然景观,108.050201,29.184361
巫山小三峡,重庆,重庆,巫山县,023,57756666,巫山县中心城区,宁江路旅游二码头,景点,现代建筑,109.88826,31.080353
国会山公园,重庆,重庆,重庆,023,,南坪,辅仁大道国会山公园,景点,城市公园,106.574867,29.528038
美心红酒小镇游乐园,重庆,重庆,涪陵区,023,72116666;72112866,涪陵区其他,渝巴路美心红酒小镇,景点,游乐场,107.184669,29.662085
重庆市鳄鱼中心,重庆,重庆,重庆,023,67454848,北部新区,农业园区宝石路106号,景点,动物园,106.593094,29.644348
渝之旅国际旅行社,重庆,重庆,重庆,023,89009117,微电园,南开步行街1号附5号,景点,旅行社,106.374897,29.625118
龙兴古镇,重庆,重庆,重庆,023,67345121,渝北区,龙兴镇南龙门001号,景点,古村古镇,106.793617,29.698402
重庆家晟温泉酒店,重庆,重庆,重庆,023,81920999,巴南区,东泉镇佛灵街19号,景点,温泉,106.863731,29.448099
磁器口民俗文化村,重庆,重庆,重庆,023,,磁器口,磁器口古镇马鞍山顶,景点,民俗文化村,106.451309,29.58045
梨子坪森林公园,重庆,重庆,巫山县,023,,巫山县其他,骡坪镇境内,景点,森林公园,110.036629,31.199448
玉峰山生态园,重庆,重庆,重庆,023,67165333,渝北区,芳菲路玉峰山镇玉峰山村,景点,更多景点/周边游,106.710545,29.658577
两江幸福广场,重庆,重庆,重庆,023,,渝北区,大竹林街道黄山大道中段1号,景点,广场,106.506508,29.616615
重庆彩云湖湿地公园,重庆,重庆,重庆,023,,巴国城,二郎街道科城路166号,景点,自然风光,106.478584,29.510036
李子坝抗战遗址公园,重庆,重庆,重庆,023,,渝中区,李子坝正街66号,景点,纪念公园,106.534782,29.552179
融侨公园,重庆,重庆,重庆,023,,南滨路,风临路融侨城,景点,城市公园,106.540871,29.530075
盘溪河公园,重庆,重庆,重庆,023,67822587,冉家坝,松石支路472号近天一新城,景点,公园/广场,106.506569,29.596733
夔门,重庆,重庆,奉节县,023,,奉节县其他,瞿塘峡西门,景点,自然风光,109.582153,31.03812
棠城公园,重庆,重庆,永川区,023,,新城区,红河大道与人民大道交汇东南,景点,城市公园,105.931915,29.357216
渝之旅国际旅行社,重庆,重庆,重庆,023,88630940;186****8691,沙坪坝/重庆大学,壮志路43号附29号（地铁一号线烈士墓2B出口西南方向30米）,景点,旅行社,106.44485,29.56834
寨山坪公园,重庆,重庆,重庆,023,,微电园,永盛路与西园一路交叉口,景点,森林公园,106.360886,29.595766
偏岩古镇,重庆,重庆,重庆,023,,北碚区,迎宾街,景点,古村古镇,106.656136,30.002068
旅游百事通,重庆,重庆,重庆,023,62929099;62633555,南坪,江南大道8号万达广场步行街2楼,景点,旅行社,106.565624,29.526454
南滨公园,重庆,重庆,重庆,023,63866631,南滨路,南滨路南滨公园（近喜来登大酒店）,景点,城市公园,106.584312,29.544275
铁山坪森林公园,重庆,重庆,重庆,023,67120919;67550510,铁山坪,唐家沱,景点,森林公园,106.678993,29.60157
旅游百事通,重庆,重庆,重庆,023,67875663;67875527,观音桥,建新北路25-31号北辰名都21楼10号,景点,旅行社,106.532066,29.578436
武隆喀斯特景区,重庆,重庆,武隆区,023,4000235666,仙女山景区,银杏大道30号,景点,自然风光,107.768059,29.41728
聚贤岩广场,重庆,重庆,重庆,023,,北滨路,江北城江溉路,景点,广场,106.569756,29.570066
旅游百事通加州百合园营业部,重庆,重庆,重庆,023,67990064,加州花园,龙华大道1809号2幢,景点,旅行社,106.518553,29.58996
维多利亚5号游轮,重庆,重庆,重庆,023,,朝天门,重庆港朝天门5码头,景点,城市观光,106.588295,29.567923
大众国际旅行社,重庆,重庆,重庆,023,68102275,杨家坪,杨家坪步行街跃华新都19-8,景点,旅行社,106.513955,29.509235
天宫殿公园,重庆,重庆,重庆,023,,黄泥塝,天宫殿街道泰山大道中段附近,景点,城市公园,106.538254,29.606195
天地湖水上乐园,重庆,重庆,重庆,023,,化龙桥/重庆天地,化龙桥街道李子坝正街（化龙桥车站旁）,景点,水上乐园,106.512355,29.54971
旅游百事通,重庆,重庆,重庆,023,89009964,天星桥,凤天大道57号天骄年华,景点,旅行社,106.453925,29.530275
大风堡景区,重庆,重庆,石柱土家族自治县,023,73394789,石柱土家族自治县其他,黄水镇黄水国家森林公园内,景点,自然风光,108.382477,30.190189
神龙峡风景区,重庆,重庆,南川区,023,64563666,金佛山/神龙峡,南平镇永安村,景点,自然风光,107.057228,28.997351
中国旅行社,重庆,重庆,重庆,023,63621423;63621821,朝天门,朝千路5号,景点,旅行社,106.585171,29.562781
电视塔公园,重庆,重庆,璧山区,023,,东林大道,璧城南关,景点,城市公园,106.224815,29.585094
仙沐苑生态休闲之旅,重庆,重庆,重庆,023,4006999077,巴南区,南泉公园99号,景点,旅行社,106.569156,29.422156
仙沐苑温泉酒店,重庆,重庆,重庆,023,62845871;62841175,巴南区,南泉公园路6号美菻谷温泉度假酒店,景点,温泉,106.570494,29.422104
大新华运通国际旅行社,重庆,重庆,重庆,023,68433887,渝北区,洪湖西路22号上丁商务楼5-2号,景点,旅行社,106.50157,29.608114
重庆新世纪国际旅行社有限公司,重庆,重庆,重庆,023,62949888;186****7672,南坪,江南大道万达广场娱乐楼,景点,旅行社,106.568433,29.526763
九龙坡区龙凤寺,重庆,重庆,重庆,023,68422213,杨家坪,杨家坪街道直港大道203号,景点,宗教,106.53112,29.507814
