名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
沕沕水生态风景区,河北,石家庄,平山县,0311,87036225,平山县其他,北冶乡沕水村,景点,自然风光,113.752174,38.198372
希望绿洲公园,河北,石家庄,石家庄,0311,,大马庄园,塔北路和谈固东街交口西北角,景点,公园/广场,114.568993,38.012592
藁城水上公园,河北,石家庄,石家庄,0311,,井陉矿区,胜利西路426号,景点,公园/广场,114.041161,38.100819
赵佗公园,河北,石家庄,石家庄,0311,,赵佗公园,赵佗路街道赵佗路28号,景点,公园/广场,114.479141,38.094852
毗卢寺,河北,石家庄,石家庄,0311,87775241,新华区,滹沱河上京村,景点,宗教,114.426132,38.126652
东环公园,河北,石家庄,石家庄,0311,,大马庄园,南二环东路与谈固东街交叉口东环公园,景点,公园/广场,114.574081,38.005135
樱花公园,河北,石家庄,栾城区,0311,,栾城区其他,裕泰路与308国道三条交通干道围合区域,景点,城市公园,114.63147,37.89938
卓达国际会展中心,河北,石家庄,石家庄,0311,,东开发区,长江大道158号,景点,景点/周边游,114.628174,38.036434
海峡旅行社,河北,石家庄,石家庄,0311,80933086,中山西路,南长街道槐安西路35号瑞特家园4楼,景点,旅行社,114.479884,38.025354
儿童公园,河北,石家庄,藁城区,0311,,人民医院,四明南街,景点,公园/广场,114.85006,38.033409
明珠公园,河北,石家庄,藁城区,0311,,藁城开发区,开发大街与扬子路交汇附近,景点,公园/广场,114.682922,38.028942
海滨国际旅行社,河北,石家庄,石家庄,0311,85357811,中山东路,和平东路7号荣景园,景点,旅行社,114.50308,38.0549
河北美术馆,河北,石家庄,石家庄,0311,85695712;85695722,中山东路,槐安东路113号,景点,美术馆,114.537872,38.022842
槐北公园游乐场,河北,石家庄,石家庄,0311,133****0699,中山东路,谈固大街与槐北路交口东行300米路南,景点,游乐场,114.567207,38.032276
怀特美术馆,河北,石家庄,石家庄,0311,85815299,中山东路,体育南大街286号怀特古文化茶城,景点,美术馆,114.531556,38.024656
魏征公园,河北,石家庄,晋州市,0311,84337497,晋州市其他,滨河路594号,景点,公园/广场,115.016151,38.02552
晋州市烈士陵园,河北,石家庄,晋州市,0311,84338915,晋州市中心城区,东胜街49号,景点,烈士陵园,115.051758,38.023151
韩信公园,河北,石家庄,井陉县,0311,,井陉县其他,幸福东路45号,景点,公园/广场,114.152428,38.0303
三梦山,河北,石家庄,灵寿县,0311,82561039,灵寿县其他,320县道,景点,自然风光,114.147369,38.657478
西三教基督教教堂,河北,石家庄,石家庄,0311,,新火车站,南二环西路69号,景点,宗教,114.475182,38.005596
平山县博物馆,河北,石家庄,平山县,0311,82941369,平山平南路,文庙路35号,景点,博物馆,114.202347,38.252308
辛集和平公园,河北,石家庄,辛集市,0311,,辛集北国超市,兴华北路252号,景点,公园/广场,115.214157,37.930817
烈士纪念馆,河北,石家庄,辛集市,0311,,辛集北国超市,兴华北路252号,景点,纪念馆,115.214363,37.930973
石刻园,河北,石家庄,石家庄,0311,,红旗大街槐安路,新石南路263号,景点,公园/广场,114.451401,38.009212
三角河公园,河北,石家庄,石家庄,0311,,白佛,兴宁寺南侧,景点,公园/广场,114.587097,38.050148
兴宁寺,河北,石家庄,石家庄,0311,,白佛,和平东路596号,景点,宗教,114.585648,38.051544
民俗博物馆,河北,石家庄,石家庄,0311,85814700,中山东路,育才街181号,景点,博物馆,114.528791,38.028954
开元寺,河北,石家庄,正定县,0311,88786670,历史文化街,燕赵南大街109号,景点,宗教,114.57077,38.140175
河北博闻旅行社,河北,石家庄,石家庄,0311,159****6277,省二院,中华北大街98号通利商务603室,景点,旅行社,114.476723,38.052555
花卉园,河北,石家庄,石家庄,0311,85672648,中山东路,华清南街9号,景点,植物园,114.541,38.039543
河北航空国际旅行社,河北,石家庄,石家庄,0311,87010008,中山东路,中山东路471号民航售票处三楼,景点,旅行社,114.551051,38.043761
丁香园,河北,石家庄,石家庄,0311,,大石门,东岗路和谈固西街交叉口南行150米,景点,公园/广场,114.560707,38.014961
天山公园,河北,石家庄,石家庄,0311,,东开发区,苑东街,景点,公园/广场,114.615295,37.990002
基督教福音堂,河北,石家庄,石家庄,0311,87106029,中山西路,新华路94号,景点,宗教,114.480215,38.046953
白鹿温泉加勒比水上乐园,河北,石家庄,平山县,0311,82800937,平山县其他,温塘镇白鹿温泉景区内（近西柏坡）,景点,水上乐园,113.981506,38.249649
石津灌渠文化公园,河北,石家庄,石家庄,0311,,赵佗公园,古城西路与中华北大街交叉口东南270米,景点,文化公园,114.479736,38.101902
万寿寺,河北,石家庄,平山县,0311,,平山县其他,三汲乡东林山西麓,景点,宗教,114.20993,38.355129
佰程国际旅行社,河北,石家庄,石家庄,0311,80662316,中山东路,谈固西街111号商务楼3层3001室,景点,旅行社,114.55847,38.037405
太平河游乐场,河北,石家庄,石家庄,0311,152****7068,岔河,翠屏东路太平河游乐场,景点,游乐场,114.555122,38.117279
首信国际旅行社,河北,石家庄,石家庄,0311,80775290;80775280,中山东路,裕华东路方北高层4-1-1503室,景点,旅行社,114.535873,38.035105
君乐宝优致牧场,河北,石家庄,鹿泉区,0311,67362691;83884719,铜冶镇,环镇北路君乐宝优致牧场,景点,更多景点/周边游,114.3507,37.981331
佰程国旅,河北,石家庄,石家庄,0311,80662316,省二院,和平西路与水源街交口东南角自由立方,景点,旅行社,114.468636,38.058311
蟠龙湖西畔,河北,石家庄,元氏县,0311,84590000,元氏县其他,京赞路王村,景点,更多景点/周边游,114.357437,37.809746
新华明珠公园,河北,石家庄,石家庄,0311,,赵佗公园,北二环西路23号,景点,公园/广场,114.488518,38.085381
石家庄美术馆,河北,石家庄,石家庄,0311,89637819,中山西路,苑东街和裕华路交汇西北角,景点,美术馆,114.417709,38.035099
秦皇古驿道风景区,河北,石家庄,井陉县,0311,82341890,井陉县其他,上安镇白王庄村,景点,古代遗迹,114.190926,38.053207
野河漂流,河北,石家庄,平山县,0311,138****0724,平山县其他,城南6公里,景点,漂流,114.155891,38.225895
黑山大峡谷,河北,石家庄,平山县,0311,82887788,平山县其他,营里乡黑山关村西北2公里,景点,自然风光,113.592613,38.550316
隐凤山,河北,石家庄,井陉县,0311,,井陉县其他,南障城镇北障城村村北,景点,自然风光,114.101013,37.940441
怡桃源温泉养生会馆,河北,石家庄,平山县,0311,82816599,平山县其他,温塘镇怡桃源养生会所,景点,温泉,113.995384,38.266125
交通公园,河北,石家庄,栾城区,0311,,栾城区其他,交通局附近,景点,公园/广场,114.631111,37.901901
河北海外国际旅行社,河北,石家庄,石家庄,0311,157****0404,中山东路,平安大街4号,景点,旅行社,114.500534,38.043839
石家庄人民警察博物馆,河北,石家庄,石家庄,0311,86863405,火车站/解放广场,元南路66号石家庄市公安局,景点,博物馆,114.493561,38.020306
石家庄市公共交通总公司旅游出租汽车公司旅行社,河北,石家庄,石家庄,0311,87213118,红楼商圈,汇通路36号,景点,旅行社,114.4956,38.005314
若瑟堂南堂,河北,石家庄,石家庄,0311,,中山东路,煤市路新里绿地中山公馆,景点,宗教,114.493906,38.038946
微波公园,河北,石家庄,石家庄,0311,,桃园,沿东街与北二环东路交叉口西南角,景点,公园/广场,114.520599,38.078316
西兆通文化站,河北,石家庄,石家庄,0311,,长安区,西兆通镇兆通小区,景点,展览馆,114.599915,38.064121
天主堂,河北,石家庄,石家庄,0311,,中山东路,谈固北大街和平东路交汇处西南角,景点,宗教,114.561588,38.051818
中国国际旅行社,河北,石家庄,石家庄,0311,86053377;86057733,中山东路,中山东路326号先天下广场,景点,旅行社,114.521121,38.036781
观音寺,河北,石家庄,石家庄,0311,,桃园,丰收路81号,景点,宗教,114.550452,38.069882
白佛宠趣休闲广场,河北,石家庄,石家庄,0311,,中山东路,白佛西街银龙小区南区旁,景点,公园/广场,114.580996,38.046716
河北北方旅行社有限公司,河北,石家庄,石家庄,0311,,中山东路,建设北大街223号中浩第一商务3B,景点,旅行社,114.512177,38.062137
职工服务中心,河北,石家庄,石家庄,0311,,中山东路,光华路195号泽龙大厦底商,景点,展览馆,114.526303,38.059024
科学技术馆,河北,石家庄,石家庄,0311,85936789;85936788,中山东路,东大街1号,景点,科技馆,114.524887,38.042202
天恩堂,河北,石家庄,石家庄,0311,,天山海世界,西兆通镇民心河内,景点,宗教,114.606399,38.057118
真武庙,河北,石家庄,深泽县,0311,,深泽县其他,真武西路18号附近,景点,宗教,115.201603,38.187053
畅园,河北,石家庄,石家庄,0311,,中山东路,枫华园对过,景点,公园/广场,114.578495,38.038037
谛音寺,河北,石家庄,石家庄,0311,,红楼商圈,建设南大街171号,景点,宗教,114.513145,38.013199
中国旅行社,河北,石家庄,石家庄,0311,137****9035,中山东路,育才街槐中路交口北行500米,景点,旅行社,114.52853,38.029815
枫华园,河北,石家庄,石家庄,0311,,中山东路,裕东街10号,景点,公园/广场,114.57868,38.035867
国际旅行社,河北,石家庄,石家庄,0311,86123366,中华大街槐安路,槐中路116号华脉新村商务名座5楼806室,景点,旅行社,114.516449,38.027981
天山城市规划展览馆,河北,石家庄,石家庄,0311,66198888,东开发区,长江大道30号附近,景点,陈列馆,114.609077,38.038769
大西帐纪念堂,河北,石家庄,石家庄,0311,,东开发区,泰山街275号,景点,展览馆,114.65657,38.019035
尚游旅行社,河北,石家庄,石家庄,0311,,世纪公园,塔南路195号正西方向120米,景点,旅行社,114.55742,38.011161
龙卡公园,河北,石家庄,石家庄,0311,,世纪公园,裕翔街1号,景点,公园/广场,114.532593,38.011448
锦华国际旅游,河北,石家庄,石家庄,0311,,中山东路,谈固南大街150号,景点,旅行社,114.562855,38.027315
石家庄电视塔,河北,石家庄,石家庄,0311,81586688,世纪公园,体育南大街302号世纪公园电视塔,景点,高空观景,114.535805,38.020477
河北省旅游服务公司龙之旅旅行社,河北,石家庄,石家庄,0311,85814330;85885816,中山东路,东岗路34号电业小区(东岗路)42-1室,景点,旅行社,114.531249,38.015379
北大街天主堂,河北,石家庄,石家庄,0311,,中山西路,新华路北大街北行200米北大街54号,景点,宗教,114.486003,38.050309
北二环城市公园,河北,石家庄,石家庄,0311,,赵佗公园,北二环西路81号,景点,公园/广场,114.4701,38.086212
天鹅国旅,河北,石家庄,石家庄,0311,86956707,中山西路,泰华街61-1号,景点,旅行社,114.463104,38.049637
语林园,河北,石家庄,石家庄,0311,,新华区,西外环路辅路,景点,公园/广场,114.402817,38.101894
秋实公园,河北,石家庄,石家庄,0311,,新华区,利得市场路,景点,公园/广场,114.416954,38.107033
河北钱币博物馆,河北,石家庄,石家庄,0311,87871203,中山西路,中华北大街55号,景点,博物馆,114.477914,38.049809
藤园,河北,石家庄,石家庄,0311,,运河桥客运站,农机街27号,景点,公园/广场,114.498634,38.075771
临风田园,河北,石家庄,石家庄,0311,,新华区,石黄高速石清路收费站南侧,景点,公园/广场,114.437152,38.108397
纵横国际旅行社有限公司,河北,石家庄,石家庄,0311,87723833,中山西路,友谊北大街311号日盛商务大厦6层620室,景点,旅行社,114.454449,38.068769
九龙湖文化园,河北,石家庄,石家庄,0311,,新华区,石清路211号,景点,文化公园,114.426796,38.125797
河北航空国旅,河北,石家庄,石家庄,0311,,中山西路,和平西路442号,景点,旅行社,114.459614,38.059495
中国铁道旅行社河北分社,河北,石家庄,石家庄,0311,,中山西路,水源街93号,景点,旅行社,114.466011,38.052221
绿荫广场,河北,石家庄,石家庄,0311,,中山西路,宁安路与中华北大街交汇处东南侧,景点,广场,114.477722,38.053745
三教堂,河北,石家庄,石家庄,0311,,新华区,警安路与惠通路交口东50米路北,景点,宗教,114.419403,38.098457
太岳公园,河北,石家庄,石家庄,0311,,新华区,石纺路3-3号,景点,公园/广场,114.393089,38.094596
靶场街夜市,河北,石家庄,石家庄,0311,,中山西路,靶场街11号,景点,夜市,114.449402,38.042187
邑园,河北,石家庄,石家庄,0311,,中山西路,裕华西路126号,景点,公园/广场,114.452944,38.034461
圣母庙,河北,石家庄,石家庄,0311,,中山西路,石获南路29号,景点,宗教,114.426059,38.054469
振四街纪念堂,河北,石家庄,石家庄,0311,,中山西路,西二环南路188号,景点,历史建筑,114.434831,38.022032
习三内画民间工艺博物馆,河北,石家庄,石家庄,0311,87023110,中山西路,中山西路96号习三艺术大厦,景点,博物馆,114.480186,38.04303
元广寺,河北,石家庄,石家庄,0311,,简良,石获南路29号,景点,宗教,114.425117,38.054134
桥西区健康公园,河北,石家庄,石家庄,0311,,红旗大街槐安路,石铜路51号,景点,公园/广场,114.453049,38.011353
正定基督教堂,河北,石家庄,正定县,0311,,正定镇政府,镇州北街107号,景点,宗教,114.575272,38.150417
振壹街纪念堂,河北,石家庄,石家庄,0311,,红旗大街槐安路,红旗大街626号西南方向170米,景点,纪念公园,114.461727,37.975187
三官庙,河北,石家庄,石家庄,0311,,红旗大街槐安路,工农路与前进街交口北行100米路西金正帝景城,景点,宗教,114.472092,38.033791
真际禅林,河北,石家庄,石家庄,0311,,中山西路,裕华西路142号,景点,宗教,114.446711,38.034491
康辉旅游,河北,石家庄,石家庄,0311,87036666,中山西路,水产西街21号,景点,旅行社,114.458294,38.045044
桥西和平公园,河北,石家庄,石家庄,0311,67597209,中山西路,中山西路343号,景点,公园/广场,114.464852,38.045255
桥西天主堂,河北,石家庄,石家庄,0311,,中山西路,西里街11号,景点,宗教,114.457545,38.036281
振头关帝庙,河北,石家庄,石家庄,0311,,红旗大街槐安路,仓槐街8号,景点,宗教,114.454575,38.025986
民心广场,河北,石家庄,石家庄,0311,,红旗大街槐安路,维明南大街与裕华西路交口,景点,广场,114.468498,38.033428
五道庙,河北,石家庄,石家庄,0311,,井陉矿区,古槐街23号,景点,宗教,114.067497,38.091545
清凉湾湿地公园,河北,石家庄,石家庄,0311,,井陉矿区,202省道,景点,公园/广场,114.063316,38.085022
大厦旅社,河北,石家庄,石家庄,0311,,井陉矿区,南纬东路,景点,旅行社,114.065589,38.065269
天户峪昊源生态园,河北,石家庄,石家庄,0311,,井陉矿区,青园南路南150米,景点,动植物园,114.010994,38.0812
行宫,河北,石家庄,正定县,0311,,子龙广场,兴荣路46-3号,景点,历史建筑,114.579536,38.146961
高平地道战遗址,河北,石家庄,正定县,0311,,正定县其他,革命烈士纪念塔附近,景点,古代遗迹,114.468384,38.262238
三关雄镇,河北,石家庄,正定县,0311,,历史文化街,燕赵南大街382号,景点,古村古镇,114.570984,38.129223
职工服务中心,河北,石家庄,正定县,0311,,子龙广场,府西街6-5号,景点,展览馆,114.569038,38.146818
迎旭公园,河北,石家庄,正定县,0311,,正定县其他,城东街与恒山东路交叉口东南100米,景点,公园/广场,114.590622,38.15044
子龙广场,河北,石家庄,正定县,0311,,子龙广场,常山西路4号,景点,广场,114.568924,38.144852
正定城,河北,石家庄,正定县,0311,,正定镇政府,华安东路与镇州北街交叉口南150米,景点,人文古迹,114.576187,38.157436
罗家庄村文化广场,河北,石家庄,正定县,0311,,正定县其他,庆丰巷与康宁路交叉口南100米,景点,公园/广场,114.628606,38.146467
非常假期旅行社,河北,石家庄,正定县,0311,88012688,历史文化街,恒州南街西门里小学公交站,景点,旅行社,114.5645,38.14182
旭日国旅,河北,石家庄,正定县,0311,85171132;150****9963,正定火车站,华安西路28号,景点,旅行社,114.566414,38.159414
妇联旅游服务中心,河北,石家庄,正定县,0311,,隆兴寺,中山东路54号,景点,旅行社,114.578665,38.141248
良都公园,河北,石家庄,井陉县,0311,,井陉县其他,微新路东150米,景点,公园/广场,114.183822,37.999352
龙岩寺,河北,石家庄,井陉县,0311,,井陉县其他,X061,景点,宗教,114.142143,37.839714
千佛岩,河北,石家庄,井陉县,0311,,井陉县其他,七狮村平涉路,景点,人文古迹,114.081444,37.899651
朝阳寺,河北,石家庄,井陉县,0311,,井陉县其他,正一街6号,景点,宗教,114.085454,38.044704
杨庄公园,河北,石家庄,井陉县,0311,,井陉县其他,202省道南50米,景点,公园/广场,114.077232,37.828484
千年古刹灵岩寺,河北,石家庄,井陉县,0311,83973338,井陉县其他,202省道西50米,景点,宗教,114.073181,37.952564
井陉县宣传文化中心,河北,石家庄,井陉县,0311,,井陉中心市场,微水镇建设北路2号,景点,展览馆,114.14399,38.03302
辛庄公园,河北,石家庄,井陉县,0311,,井陉县其他,107乡道南100米,景点,公园/广场,113.902657,38.088558
井陉水上公园,河北,石家庄,井陉县,0311,,井陉县其他,307国道,景点,公园/广场,114.137589,38.041023
苍山园,河北,石家庄,井陉县,0311,,井陉县其他,X061与元大线交叉口东北方向30米,景点,公园/广场,114.112129,37.85009
石头民俗博物馆,河北,石家庄,井陉县,0311,82376064,井陉县其他,s202,景点,博物馆,114.032631,37.941906
幽居寺塔,河北,石家庄,灵寿县,0311,,灵寿县其他,寨头乡寺上附近,景点,宗教,114.04158,38.593491
关帝阁,河北,石家庄,高邑县,0311,,高邑县中心城区,旧城街,景点,人文古迹,114.618591,37.596413
凤北公园,河北,石家庄,高邑县,0311,,高邑县中心城区,府前路151号,景点,公园/广场,114.613548,37.617538
宸皈寺,河北,石家庄,栾城区,0311,,东开发区,栾城县056县道,景点,宗教,114.601906,37.967906
人民公园,河北,石家庄,栾城区,0311,,人民公园,天山水榭花都,景点,城市公园,114.648369,37.898067
楼底公园,河北,石家庄,石家庄,0311,,裕华区,景观路北150米,景点,公园/广场,114.545917,37.970722
郄马镇综合文化站,河北,石家庄,栾城区,0311,,东开发区,寿康大街石家庄高新技术产业开发区郄马镇人民政府西侧约120米,景点,展览馆,114.625854,37.978294
天阳商业街,河北,石家庄,栾城区,0311,,天阳商业街,宏达路与泰安街交叉口东北50米,景点,步行街,114.650917,37.893929
东街纪念堂,河北,石家庄,栾城区,0311,,栾城区其他,富强路38号,景点,纪念馆,114.638802,37.879364
香莲寺,河北,石家庄,行唐县,0311,,行唐县其他,龙州镇升仙桥路75号,景点,宗教,114.550902,38.441706
高客旅行社,河北,石家庄,行唐县,0311,,行唐县其他,玉城大街与花园胡同交叉口东100米,景点,旅行社,114.553925,38.438435
老母庙,河北,石家庄,行唐县,0311,,行唐县其他,顺城路51号,景点,宗教,114.551231,38.433239
林山风景名胜区,河北,石家庄,平山县,0311,,平山县其他,066县道,景点,自然风光,114.212814,38.333195
中山故城,河北,石家庄,平山县,0311,,平山县其他,066县道北50米,景点,人文古迹,114.272751,38.337898
四季青旅行社,河北,石家庄,平山县,0311,82931166;82931188,平山桥西,建设南大街4号,景点,旅行社,114.184549,38.258689
平山明珠公园,河北,石家庄,平山县,0311,,平山桥西,明珠公园,景点,公园/广场,114.193436,38.260635
东方巨龟苑景区,河北,石家庄,平山县,0311,82900815;89113166,平山县其他,平山镇东冶村健康街东方巨龟苑景区,景点,游乐场,114.155144,38.225758
西柏坡森林公园,河北,石家庄,平山县,0311,,平山县其他,018县道,景点,森林公园,113.973625,38.375175
敬业滨河公园,河北,石家庄,平山县,0311,,平山县其他,钢城大街24号正西方向130米,景点,公园/广场,114.137276,38.372295
温塘度假区,河北,石家庄,平山县,0311,,平山县其他,白鹿大道,景点,更多景点/周边游,113.964699,38.256363
中央宣传部旧址,河北,石家庄,平山县,0311,,平山县其他,西柏坡镇迎宾路2号,景点,古代遗迹,113.931847,38.344185
志远旅行社有限公司,河北,石家庄,平山县,0311,,平山县中心城区,建设南大街9号,景点,旅行社,114.18481,38.256789
石家庄志远国旅,河北,石家庄,平山县,0311,82915678;82916789,平山县中心城区,柏坡东路182号,景点,旅行社,114.213524,38.258739
游客服务中心,河北,石家庄,平山县,0311,,平山县其他,南冶东沟,景点,公园/广场,113.846571,38.216431
西柏坡博物馆,河北,石家庄,平山县,0311,82851858,平山县其他,岭北路西柏坡村,景点,博物馆,113.934509,38.345669
中山湖,河北,石家庄,鹿泉区,0311,,鹿泉区其他,外环路,景点,自然风光,114.262077,38.225975
曹火星纪念馆,河北,石家庄,平山县,0311,,平山县其他,商业西街20号,景点,纪念馆,114.013832,38.324265
中央统战部旧址,河北,石家庄,平山县,0311,,平山县其他,岗南镇李家庄村,景点,古代遗迹,114.008354,38.371147
驼梁景区旅游文化拓展中心,河北,石家庄,平山县,0311,,平山县其他,前大地村,景点,公园/广场,113.803169,38.721153
城隍庙,河北,石家庄,无极县,0311,,无极东路,无极路东段路北,景点,宗教,114.979774,38.177647
新城市旅行社,河北,石家庄,无极县,0311,,无极西路,正义北街,景点,旅行社,114.96887,38.17806
琉璃光净业寺,河北,石家庄,赞皇县,0311,150****8608,嶂石岩,县城东4公里处,景点,宗教,114.438896,37.677952
深泽县烈士陵园,河北,石家庄,深泽县,0311,,深泽县其他,钟楼路深泽县人民政府东北侧约200米,景点,烈士陵园,115.202353,38.185653
康辉旅游石油代办处,河北,石家庄,深泽县,0311,,深泽县其他,石油大街,景点,旅行社,115.188249,38.177589
永通桥公园,河北,石家庄,赵县,0311,,三零八,永通路157号,景点,公园/广场,114.767982,37.755184
古佛道场,河北,石家庄,赵县,0311,,柏林禅寺,柏林大街74号,景点,宗教,114.782921,37.749573
古城墙遗址园,河北,石家庄,赵县,0311,,赵县其他,临洨路水榭花都西北侧约180米,景点,古代遗迹,114.769135,37.742687
中国·元氏历史文化城,河北,石家庄,元氏县,0311,,元氏县其他,长春路金山城饺子对面,景点,文化公园,114.533508,37.752827
东阳村休闲广场,河北,石家庄,元氏县,0311,,元氏县其他,装院路东150米,景点,更多景点/周边游,114.410339,37.812923
大自然旅行社,河北,石家庄,元氏县,0311,80712007;80761216,元氏县其他,昌盛街天天烟酒超市旁,景点,旅行社,114.528087,37.763664
芳菲园博物馆,河北,石家庄,元氏县,0311,,元氏县其他,芳菲园博物馆,景点,博物馆,114.523772,37.751392
蟠龙湖吉达度假村会议中心,河北,石家庄,元氏县,0311,,元氏县其他,蟠龙湖吉达度假村,景点,景点/周边游,114.398041,37.802032
中华糕饼研究院中华糕饼河北博物馆,河北,石家庄,元氏县,0311,,元氏县其他,元氏大街377号,景点,博物馆,114.531006,37.836887
元氏会堂,河北,石家庄,元氏县,0311,,人口文化广场,槐阳大街,景点,景点/周边游,114.539978,37.752796
